SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,PCT_FAST,PCT_POOL,PCT_SLOW,RpRat,RPMXDEP_CM,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XCL,XGB,XGW,XMW,XC,XCS,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVeg1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
NRS18_OK_10001,1,WADEABLE,50.38,29.21559705,6.795238095,3.4853,28.14919932,2,7.918181818,0.31,5.545454545,1.396938034,0.161111111,360,-0.050199528,87.27272727,23.80952381,52.38095238,76.19047619,80,0.791006859,0.766280844,-0.816480372,-0.84120638700000006,4.761904762,22.85714286,95.23809524,0.558737581,111.46,30.96411925,6.666666667,0.090909091,0,0.022727273,0.059090909,0.031818182,0.022727273,0.127272727,0,0.001648456,78.07486631,12.56684492,0.136363636,0.0625,0.05,0.182954545,0.360227273,0.223863636,1.194318182,0.593181818,0.727272727,0.727272727,0.727272727,0.581222217,0.366931818,0.333343434,0.500022727,0,0,0,0.500022727
NRS18_VT_10034,1,WADEABLE,28.88181818,9.325639726,4.321428571,1.1226,5.443099174,0,5.435454545,0.362727273,1.966363636,1.10310598,2.925,200,1.507619516,43.36363636,0,16.19047619,16.19047619,33.33333333,2.173228077,2.076353962,-0.568734446,-0.665608561,77.27272727,1.818181818,22.72727273,0.188461098,33.90454545,8.553441558,1.904761905,0,0.009090909,0,0.040909091,0.095454545,0.263636364,0.359090909,0.027272727,0.001043151,89.03743316,82.88770053,0.120454545,0.223863636,0.164772727,0.307954545,0.332954545,0.2125,0.7125,0.805681818,0.954545455,0.954545455,0.954545455,0.405693644,0.462556818,0.839844309,5.243924242,0.727272727,0,5.243924242,0
NRS18_OK_10002,1,WADEABLE,48.03,27.77923612,10.34285714,5.2922,26.35434343,3,12.9,0.290909091,2.854545455,1.058176992,0.2,400,0.915221197,65.18181818,7.619047619,47.61904762,55.23809524,61.9047619,0.77400222,0.840440859,0.074780338,0.141218978,0.952380952,75.23809524,94.28571429,0.54870588,124.48,30.33813953,16.19047619,0.031818182,0.061363636,0.056818182,0.129545455,0.063636364,0.361363636,0.618181818,0.040909091,0.001083333,73.52941176,61.76470588,0.306818182,0.327272727,0.155681818,0.281818182,0.547727273,0.240909091,1.111363636,0.985227273,0.954545455,0.954545455,0.954545455,0.614026488,0.543352273,0.440681758,0.787890909,0,0,0,0.787890909
NRS18_VT_10011,1,WADEABLE,25.5049505,7.975742928,5.97,1.298631579,5.215567028,0,7.672727273,0.386363636,0.931818182,1.087178338,1.565,200,1.693113412,37.90909091,0,6.666666667,6.666666667,22.85714286,1.924684054,1.800510011,-0.107396598,-0.231570641,76.36363636,1.818181818,23.63636364,0.204492341,30.14090909,8.121382944,0,0.022727273,0.022727273,0,0.013636364,0.045454545,0.109090909,0.181818182,0.027272727,0,90.10695187,88.77005348,0.242045455,0.284090909,0.134090909,0.206818182,0.513636364,0.271590909,0.778409091,0.854545455,1,1,1,0.47577569,0.484545455,0.75601019,3.098531818,0.378790909,0,3.098531818,0
NRS18_OK_10045,1,WADEABLE,76.36,45.62041896,9.235714286,7.63615,47.610169140000004,3,10.83181818,0.4,4.5,1.037871929,0.023571429,280,0.123105656,74.09090909,27.61904762,32.38095238,60,68.57142857,0.162396915,0.044284567,0.07882109,-0.039291259,0,78,100,0.623496191,203.8925,49.09798692,3.80952381,0.331818182,0.031818182,0.013636364,0.059090909,0.027272727,0.120454545,0.220454545,0,8.40777e-4,88.23529412,25,0.428409091,0.103409091,0.068181818,0.403409091,0.646590909,0.218181818,1.232954545,1.118181818,0.909090909,0.909090909,0.909090909,0.728670118,0.603181818,0.282618833,0.393959091,0,0,0,0.393959091
NRS18_CA_10048,1,WADEABLE,20.32,14.98004059,2.704761905,0.6231,8.810170621,1,5.681818182,0.390909091,0.772727273,1.047230578,2.123142251,150,-0.15568031,86.27272727,6.666666667,66.66666667,73.33333333,93.33333333,1.848988922,1.861875975,-2.017556285,-2.004669232,12,33,88,0.433571389,51.77914887,12.46009845,0,0.004545455,0.013636364,0.022727273,0.1,0.165909091,0.113636364,0.384090909,0.013636364,0.002867627,97.05882353,89.03743316,0.204545455,0.197727273,0.171590909,0.140909091,0.339772727,0.141666667,0.921590909,0.652272727,0.863636364,0.863636364,0.863636364,0.595884638,0.393522727,0.447709375,0.810640909,0.212131818,0,0.810640909,0
NRS18_WI_10030,1,WADEABLE,50.44545455,19.17499632,3.595238095,1.713925,27.42956167,1,4.2,0.350909091,NA,1.16921145,0.138888889,160,-1.092536462,77.27272727,64.76190476,6.666666667,71.42857143,89.52380952,0.587406567,0.742585049,-1.835121511,-1.67994303,0.909090909,0,99.09090909,0.543746942,101.4480808,27.42956167,0,0.009090909,0.081818182,0,0.040909091,0.045454545,0.125,0.131818182,0.045454545,0,53.47593583,18.85026738,0.027272727,0.113636364,0.025,0.045454545,0.043181818,0.015909091,0.728409091,0.113636364,0.272727273,0.272727273,0.272727273,0.323667837,0.151136364,0.614040505,1.590945455,0.363640909,0,1.530336364,0.060609091
NRS18_SD_10038,1,WADEABLE,40.86,24.25704938,10.93181818,4.468095238,20.87356259,1,13.59090909,0.290909091,2.127272727,1.175693799,0.138520833,480,-0.320315781,62.36363636,33.33333333,25.71428571,59.04761905,74.28571429,0.652206195,0.66808674,-0.988402522,-0.972521977,9.375,10.41666667,90.625,0.510855668,125.1555,24.89738188,0,0,0.086363636,0.004545455,0.018181818,0.022727273,0.031818182,0.081818182,0.027272727,0,40.37433155,8.689839572,0.025,0.140909091,0.309090909,0.147727273,0.068181818,0.043181818,0.338636364,0.525,0.5,0.363636364,0.363636364,0.386216158,0.33625,0.630255208,1.704568182,0,0,0.454568182,1.25
NRS18_TX_10055,1,BOATABLE,112.0833333,42.3648783,90.15454545,92.373,29.47155556,5,100.7545455,1.563636364,10.25454545,NA,0.021181056,3643.603112,0.341288439,NA,10,54.16666667,64.16666667,NA,0.955450953,0.536800558,-0.195512119,-0.614162514,0,2.5,100,0.262943247,152.0444078,37.9447944,NA,0,0.045454545,0.013636364,0.086363636,0.1,0.093181818,0.302272727,0.004545455,0.008746818,40.37433155,NA,0.228409091,0.321590909,0.165909091,0.454545455,0.536363636,0.307954545,1.367045455,1.156818182,0.772727273,0.772727273,0.772727273,0.549307973,0.620568182,0.423590351,0.734877273,0,0,0.674268182,0.060609091
NRS18_MI_10056,1,BOATABLE,246.0833333,46.5136798,54.45454545,125.87,54.93537688,9,59.09090909,1.204545455,1.959090909,NA,0.038197097,2795.487504,0.437358239,NA,0,59.16666667,59.16666667,NA,1.289715415,0.911189186,-0.473830946,-0.852357176,0,0,100,0.223238917,227.4040606,66.8837522,NA,0,0.018181818,0.009090909,0.054545455,0.072727273,0.329545455,0.256818182,0,4.75909e-4,65.64171123,NA,0.165909091,0.492045455,0.155681818,0.198863636,0.320454545,0.154545455,0.551136364,0.675,0.818181818,0.727272727,0.727272727,0.334797978,0.40375,0.865445236,6.431918182,1.462122727,0,6.431918182,0
NRS18_PA_10021,1,WADEABLE,46.87272727,20.58507034,9.961904762,4.346,16.73726156,3,16.77272727,0.658181818,1.442727273,1.323918106,0.458333333,360,1.483115141,30.03636364,7.619047619,8.571428571,16.19047619,20.95238095,1.570648332,1.478246347,0.004868794,-0.087533191,24.54545455,3.636363636,75.45454545,0.357078893,84.85818182,19.20380536,0,0,0,0,0.009090909,0.027272727,0.161363636,0.225,0,7.58506e-4,73.26203209,43.5828877,0.196590909,0.263636364,0.104545455,0.395454545,0.4875,0.290909091,1.095454545,0.9875,1,1,1,0.538203019,0.544375,0.622867918,1.651590909,0,0,0.500018182,1.151572727
NRS18_CA_10011,1,WADEABLE,41.47,16.27258648,4.466666667,1.82165,15.11504534,1,5.745454545,0.327272727,0.681818182,1.277048727,0.406666667,150,-0.14968667,90.72727273,0,83.80952381,83.80952381,90.47619048,1.251387448,1.216386007,-1.366072677,-1.401074119,18,0,82,0.364481441,65.0025,17.39987778,0,0.290909091,0.172727273,0,0.05,0.231818182,0.097727273,0.434090909,0.031818182,0,94.9197861,63.36898396,0.013636364,0.542045455,0.104545455,0.456818182,0.318181818,0.304545455,0.979545455,0.879545455,1,1,1,0.623219271,0.495795455,0.488382801,0.954586364,0.212127273,0,0.954586364,0
NRS18_GA_10001,1,WADEABLE,53.08181818,27.34627822,13.25,6.5445,26.02629585,3,14.36363636,0.827272727,1.809090909,1.017585202,0.001316964,560,0.153988454,84.63636364,6.666666667,59.04761905,65.71428571,80,-0.9182856,-1.004934169,1.158922623,1.072274054,3.636363636,13.63636364,96.36363636,0.490305282,127.3244886,28.94761477,0,0,0,0.036363636,0.054545455,0.063636364,0.186363636,0.172727273,0,9.25701e-4,43.5828877,18.85026738,0.088636364,0.05,0.530681818,0.142045455,0.148863636,0.060227273,0.432954545,0.821590909,0.318181818,0.318181818,0.318181818,0.401788568,0.469715909,0.71947261,2.564714307,0.545454545,0,2.564714307,0
NRS18_WV_10031,1,WADEABLE,35.06,24.18899491,3.55,1.32095,14.9282797,2,4.366363636,0.3,0.933333333,1.182197504,4.9,150,2.614184207,28,0,4.761904762,4.761904762,12.38095238,2.327367927,2.217579889,0.396604319,0.28681628,46,20,54,0.425792347,110.9125,22.84479167,3.80952381,0.004545455,0,0.004545455,0.036363636,0.05,0.813636364,0.754545455,0.018181818,0.004812548,97.32620321,90.90909091,0.094047619,0.145454545,0.385227273,0.388636364,0.3875,0.297727273,0.934090909,1.161363636,0.909090909,0.909090909,0.909090909,0.572253773,0.622613636,0.691591667,2.242454545,0.257581818,0,2.242454545,0
NRS18_TN_10006,1,BOATABLE,1448.1,502.4519576,242.8181818,3702.1,NA,NA,246.1818182,1.218181818,2.46,NA,0.024522305,4066.740797,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,4.854368932,100,NA,NA,NA,NA,0.113636364,0.063636364,0.059090909,0.129545455,0.125,0.342045455,0.828409091,0,0.040685909,62.8342246,NA,0.257954545,0.153409091,0.260714286,0.393181818,0.607954545,0.366666667,1.090909091,1.25,1,1,1,0.497157046,0.6625,0.721297016,2.588049134,0.658733333,0,2.588049134,0
NRS18_OH_10033,1,BOATABLE,361.0909091,72.72349865,114,383.86,35.38465246,8,115.0454545,0.34,1.63,NA,0.029302827,3854.886625,3.659729677,NA,0.909090909,0,0.909090909,NA,1.183235411,0.854028999,2.805700678,2.476494266,0,0,100,0.097993751,192.6291061,50.6361203,NA,0.068181818,0,0.143181818,0.104545455,0.256818182,0.654545455,1.318181818,0.295454545,0.018617727,72.72727273,NA,0.214772727,0.184090909,0.265909091,0.340909091,0.406818182,0.192045455,0.848863636,1.013636364,0.954545455,0.954545455,0.954545455,0.565561898,0.556136364,0.568904262,1.319670346,0.031747619,0,1.198452165,0.121218182
NRS18_IL_10054,1,WADEABLE,31.71818182,7.267032278,8.82,2.815921053,6.152999571,0,9.336363636,0.553636364,2.262727273,1.004308071,0.159375,320,-1.973267256,99.54545455,96.19047619,0,96.19047619,99.04761905,0.83200657200000006,0.94621397,-2.919481226,-2.805273828,0,0,96.49122807,0.193989668,23.35,8.08044522,0,0,0.05,0,0.013636364,0.05,0.081818182,0.15,0.05,0,77.00534759,20.58823529,0.015909091,0.068181818,0.045454545,0.056818182,0.045454545,0.029545455,0.301136364,0.147727273,0.409090909,0.409090909,0.409090909,0.368946715,0.166477273,0.619603558,1.628836364,0.068181818,0,1.083377273,0.545459091
NRS18_LA_10002,1,BOATABLE,444.6,78.24359786,88.27272727,386.36,NA,NA,92.36363636,1.018181818,2.009090909,NA,0.004007359,3949.123319,-2.011893475,NA,92.15686275,5.882352941,98.03921569,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,0,0,0.004545455,0.022727273,0.0925,0.009090909,0.178863636,0,0,64.70588235,NA,0.057954545,0.726136364,0.127380952,0.156818182,0.417045455,0.359090909,0.5875,0.695454545,0.909090909,0.909090909,0.909090909,0.621354241,0.412954545,0.148653251,0.174609524,0,0,0.174609524,0
NRS18_TN_10026,1,BOATABLE,833.3,90.46518388,246.8181818,2034.71,NA,NA,232.7272727,1.545454545,3.785714286,NA,0.024522305,3982.900994,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,36,100,NA,NA,NA,NA,0.063636364,0.036363636,0.03,0.1,0.159090909,0.105,0.773181818,0.013636364,0.011475909,54.67914439,NA,0.201136364,0.245454545,0.285227273,0.5875,0.503409091,0.3325,1.104545455,1.376136364,1,1,1,0.54993905,0.719261364,0.609471384,1.560631818,0.333336364,0,1.560631818,0
NRS18_NY_10010,1,WADEABLE,34.46818182,18.70390693,4.558095238,1.393185,17.05705995,1,6.222727273,0.653181818,0.784545455,1.331162666,0.4625,200,0.44692146,59.90909091,19.04761905,8.571428571,27.61904762,58.0952381,1.461724151,1.418363807,-0.971442347,-1.014802691,17.85714286,27.38095238,82.14285714,0.494863931,88.14545455,19.9916079,0,0.054545455,0.025,0,0.004545455,0.018181818,0.009090909,0.045454545,0.004545455,9.32e-5,54.81283422,18.04812834,0.079545455,0.009090909,0.061363636,0.079545455,0.15,0.070454545,1.025,0.290909091,0.681818182,0.681818182,0.681818182,0.43480023,0.230909091,0.400012,0.6667,0,0,0.6667,0
NRS18_WV_10015,1,WADEABLE,18.77960396,10.16685614,5.097619048,0.923753,4.950510175,0,6.568181818,0.272727273,1.465454545,1.003570801,2.344444444,180,1.890535784,33.54545455,1.904761905,10.47619048,12.38095238,16.19047619,1.857296134,1.818227399,0.072308385,0.03323965,33.66336634,0,66.33663366,0.263611,31.187,8.390695211,0,0.013636364,0,0.004545455,0.040909091,0.081818182,0.275,0.375,0,6.44521e-4,89.30481283,83.42245989,0.186363636,0.303409091,0.147727273,0.219318182,0.444318182,0.257954545,0.844318182,0.811363636,0.863636364,0.863636364,0.863636364,0.531282341,0.465113636,0.643243436,1.803031818,0.068181818,0,1.803031818,0
NRS18_OH_10012,1,BOATABLE,145.5090909,65.95296426,69.54545455,94.01,45.98770824,3,72.01818182,0.622727273,2.320909091,NA,0.021368252,2436.961,1.33817959,NA,9.090909091,0,9.090909091,NA,0.551493566,0.370526861,0.96765273,0.786686025,0,0,100,0.316046977,302.5173576,57.1409025,NA,0,0.134090909,0.031818182,0.077272727,0.059090909,0.111363636,0.363636364,0.022727273,0.007223636,70.45454545,NA,0.55,0.170454545,0.210227273,0.281818182,0.710227273,0.160227273,1.151136364,1.202272727,1,1,1,0.588341411,0.641022727,0.567222196,1.310654545,0.068181818,0,0.825781818,0.484872727
NRS18_IL_10003,1,WADEABLE,110.8090909,15.29135719,8.852380952,9.805825,19.01642316,0,9.318181818,0.612727273,0.792727273,1.031560193,0.115277778,360,-2.110924375,98.18181818,99.04761905,0,99.04761905,99.04761905,1.018694905,1.081429597,-3.192353972,-3.12961928,0,0,100,0.171614287,45.77204545,20.5226745,0,0,0.036363636,0.013636364,0.113636364,0.068181818,0.059090909,0.429545455,0.045454545,0.001555501,98.6631016,90.64171123,0.5,0.113636364,0.2375,0.547727273,0.614772727,0.114772727,1.305681818,1.4,0.863636364,0.863636364,0.863636364,0.736803277,0.73,0.445388405,0.803063636,0,0,0.166668182,0.636395455
NRS18_LA_10010,1,BOATABLE,1479.1,176.5499615,1523.545455,20175.35,190.3402058,7,1599.909091,1.718181818,1.863636364,NA,0.004223301,4004.855893,-0.460409377,NA,0,98.03921569,98.03921569,NA,1.160528412,0.625618217,-1.086027594,-1.620937789,0,0,100,0.128686503,742.7858077,221.5081678,NA,0.009090909,0.018181818,0.013636364,0.036363636,0.054545455,0.05,0.204545455,0.009090909,0.004188182,70.72192513,NA,0.146590909,0.645454545,0.178409091,0.353409091,0.490909091,0.344318182,0.906818182,1.022727273,1,1,1,0.682921166,0.560227273,0.228072884,0.295459091,0.143940909,0,0.295459091,0
NRS18_TN_10001,1,WADEABLE,98.94949495,32.60004186,23.05,21.9415,28.72877735,2,22.49090909,0.954545455,1.82,1.142424872,0.092368421,760,0.423229764,52.52830189,20,14.28571429,34.28571429,47.61904762,1.255830733,1.019001732,-0.595771968,-0.832600969,13.86138614,14.85148515,86.13861386,0.290337787,119.5125,34.20092541,0,0.068181818,0.031818182,0.072727273,0.113636364,0.188636364,0.140909091,0.543181818,0.054545455,0.002799201,97.89915966,48.34558824,0.179545455,0.206818182,0.023809524,0.355681818,0.505681818,0.326136364,0.959090909,0.884090909,1,1,1,0.662226818,0.497840909,0.405407012,0.681822727,0,0,0.363636364,0.318186364
NRS18_IL_10001,1,WADEABLE,33.66666667,11.06519221,1.776190476,0.670275,10.58284588,0,2.263636364,0.490909091,1.081818182,1.192619344,0.22,150,-2.055081524,100,99.04761905,0,99.04761905,99.04761905,0.785048742,1.036498419,-3.091579943,-2.840130266,0,0,100,0.314341957,35.9,11.94578816,0,0,0.068181818,0,0,0.2,0.081818182,0.259090909,0.059090909,0,93.5828877,55.88235294,0,0.155681818,0.043181818,0.040909091,0,0,0.398863636,0.084090909,0,0,0,0.334513907,0.137840909,0.711795931,2.469763636,0.068181818,0,1.447036364,1.022727273
NRS18_LA_10021,1,BOATABLE,469.2,106.9379127,51.90909091,240.72,141.4780456,4,53.54545455,0.572727273,2,NA,0.010621748,2043.757405,-1.714800775,NA,76,24,100,NA,0.536917264,0.447233912,-2.162034687,-2.251718039,0,0,100,0.301530362,446.3829435,164.8581865,NA,0.031818182,0,0.004545455,0.013636364,0,0.004545455,0.036363636,0,4.75909e-4,40.50802139,NA,0.080681818,0.446590909,0.1375,0.164772727,0.473863636,0.393181818,0.719318182,0.776136364,0.909090909,0.909090909,0.909090909,0.570979764,0.449261364,0.108112929,0.121218182,0,0,0.121218182,0
NRS18_LA_10013,1,WADEABLE,56.86458333,17.33971395,9,5.2389,13.77844829,0,13.04545455,0.602727273,0.763636364,1.146609381,0.00875,400,-2.110924375,82.54545455,76.19047619,0,76.19047619,76.19047619,-0.526672299,-0.208209953,-1.902714421,-1.584252076,0,96,96,0.242302809,42.09,17.94824185,0,0,0.795454545,0.009090909,0.045454545,0.104545455,0.036363636,0.359090909,0.022727273,3.04895e-4,93.04812834,86.76470588,0.327272727,0.501136364,0.127272727,0.347727273,0.471590909,0.144318182,0.855681818,0.946590909,1,1,1,0.58326179,0.525965909,0.597567846,1.484890909,0.166668182,0,0.803040909,0.68185
NRS18_MI_10381,1,WADEABLE,37.19090909,14.29088081,5.285714286,1.9956,18.22524741,1,7.590909091,0.638181818,1.186363636,1.069809999,0.040948276,232,-1.816387552,100,80.95238095,6.666666667,87.61904762,90.47619048,0.079727045,0.360952659,-2.177340211,-1.896114597,0,0,100,0.490045763,53.8037899,19.28691231,0,0.036363636,0.118181818,0.05,0.122727273,0.104545455,0.054545455,0.295454545,0.004545455,0.004661883,74.3315508,73.12834225,0.1,0.273863636,0.061363636,0.256818182,0.192045455,0.096428571,0.664772727,0.510227273,0.636363636,0.636363636,0.636363636,0.356243543,0.329602273,0.821625189,4.606172727,0.136363636,0,3.803122727,0.80305
NRS18_CA_10035,1,BOATABLE,210.1851852,87.56019538,47.13636364,81.81666667,84.4342681,4,63.86363636,2.136363636,4.2,NA,0.016867502,2009.331187,-0.377657492,NA,0,95.65217391,95.65217391,NA,1.009802831,0.592705496,-0.970362988,-1.387460323,0.869565217,0,99.13043478,0.401713698,323.8999153,95.8608417,NA,0,0,0.004545455,0.059090909,0.009090909,0.009090909,0.109090909,0,0.002855455,6.818181818,NA,0.078409091,0.451136364,0.118181818,0.127272727,0.145454545,0.067045455,0.444318182,0.390909091,0.727272727,0.681818182,0.681818182,0.28879128,0.275909091,0.459020828,0.8485,0.136363636,0,0.8485,0
NRS18_TN_10009,1,WADEABLE,31.88,12.95624338,4.7465,1.507336842,10.86264433,1,4.804545455,0.322727273,0.761,1.013014325,0.787091696,180,0.97407109,48.36363636,7.619047619,21.9047619,29.52380952,41.9047619,1.398816692,1.452069129,-0.477998039,-0.424745602,55,26,45,0.340735393,50.14904368,14.33869051,0,0.004545455,0.022727273,0.022727273,0.031818182,0.013636364,0.059090909,0.090909091,0.004545455,0.003833176,17.64705882,14.70588235,0.042045455,0.034090909,0.013636364,0.018181818,0.046590909,0.004545455,0.106818182,0.078409091,0.181818182,0.181818182,0.181818182,0.208352672,0.135284091,0.741686715,2.871268182,0.030304545,0,1.371268182,1.5
NRS18_LA_10001,1,BOATABLE,303.9344262,36.4818991,50.27272727,153.6833333,29.73291573,4,54,0.977272727,1.22,NA,1e-4,1572.741228,-2.110924375,NA,99.01960784,0,99.01960784,NA,-1.743854412,-1.594962485,-0.51596189,-0.367069963,0,0,100,0.097826745,128.1260963,63.5412354,NA,0.009090909,0.009090909,0.036363636,0.05,0.05,0.054545455,0.222727273,0.018181818,0.004759091,78.20855615,NA,0.272727273,0.179545455,0.236363636,0.496590909,0.506818182,0.234090909,1.389772727,1.239772727,1,1,1,0.746226866,0.657897727,0.214285715,0.272727273,0,0,0.272727273,0
NRS18_KS_10126,1,WADEABLE,43.95,20.40369099,6.028571429,1.717666667,27.17144171,1,9.522727273,0.745454545,1.036363636,1.090066095,0.13125,240,-1.077703885,90.36363636,43.80952381,31.42857143,75.23809524,80,0.880764458,0.913747686,-1.991451571,-1.958468344,1,59,99,0.618235306,78.9315,28.92443795,0,0.054545455,0.290909091,0.004545455,0.018181818,0.009090909,0.004545455,0.036363636,0,6.5895e-4,50.53475936,9.759358289,0.080681818,0.142045455,0.004545455,0.053409091,0.1125,0.031818182,0.177272727,0.170454545,0.5,0.363636364,0.363636364,0.338381913,0.176704545,0.604790656,1.530304545,0,0,0.030304545,1.5
NRS18_IL_10013,1,WADEABLE,33.26363636,24.2421565,8.828571429,1.302174419,22.6239052,4,22.63636364,1.181818182,4.654545455,1.495692868,0.275,280,-0.50637972,71,45.71428571,0,45.71428571,96.19047619,1.64946235,1.383117814,-1.889497535,-2.155842071,12.72727273,0,87.27272727,0.680139265,74.67590909,27.09896337,0,0,0,0.213636364,0.079545455,0.045454545,0.363636364,0.434090909,0.022727273,0.002802854,83.68983957,78.07486631,0.546590909,0.454545455,0.460227273,0.614772727,1.035227273,0.488636364,1.784090909,2.110227273,1,1,1,0.752790417,1,0.500003409,1.000013636,0,0,0.651518182,0.348495455
NRS18_OK_10050,1,WADEABLE,27.13,14.64989054,33.95238095,7.79365,10.81839204,2,59.33636364,0.272727273,1.054545455,0.977165676,0.094615385,650,-0.711916424,100,15.23809524,84.76190476,100,100,0.285827384,0.450982757,-1.162899181,-0.997743808,0,0,100,0.398761225,69.71864054,14.09237911,0,0.009090909,0.1,0,0.018181818,0.045454545,0,0.109090909,0,0,37.70053476,0,0,0.068181818,0.052272727,0.394318182,0.031818182,0.031818182,0.961363636,0.478409091,0.272727273,0.272727273,0.045454545,0.517395531,0.315284091,0,0,0,0,0,0
NRS18_IL_10030,1,BOATABLE,146.1780496,69.62239249,27.54545455,47.835312,70.03822438,4,34.18181818,2.772727273,3.736363636,NA,0.005442414,535.7492133,-2.110924375,NA,75,0,75,NA,0.080783874,0.119530124,-2.230454499,-2.191708249,0,0,100,0.479129559,316.1800773,82.1556036,NA,0,0,0,0.045454545,0.036363636,0.031818182,0.127272727,0,9.51818e-4,21.92513369,NA,0.259090909,0.432954545,0.476136364,0.461363636,0.290909091,0.031818182,0.804545455,1.228409091,0.863636364,0.863636364,0.863636364,0.437471784,0.652784091,0.568632526,1.318209091,0.181818182,0.181827273,1.318209091,0
