PUBLICATION_DATE,UID,SAMPLE_TYPE,SITETYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,MMI_BENT,RICH_PT,TOLR_PT,OE_SCORE
4/23/2019,1002176,BERW,PROB,SDS9-0938,6/25/2013,1,SD,44.15643,-103.2287,Northern Plains,Y,WSA,2.69,10,2,4.17,52.07,5.71,6.67,1.099764459
4/23/2019,1002177,BETB,PROB,ALR9-0904,6/25/2013,1,AL,33.41281268,-86.75189942,Southern Appalachians,Y,WSA,3.34,7.84,3.33,5.49,41,2,2.6,0.793601138
4/23/2019,1002178,BERW,HAND,KSRF-0002,6/26/2013,1,KS,37.78673,-96.43022,Temperate Plains,Y,WSA,1.76,9.49,6.25,7.06,55.3,3,5.62,1.293435017
4/23/2019,1002179,BERW,PROB,WALS-1070,6/25/2013,1,WA,47.09141,-120.3099,Xeric,Y,WSA,10,6.21,5.71,1.28,52.65,2.94,5.45,0.699532216
4/23/2019,1002180,BETB,PROB,PARM-1002,6/26/2013,1,PA,41.06235,-76.85619,Southern Appalachians,Y,WSA,2.68,6.12,10,2.97,44.15,3,1.72,0.991530915
4/23/2019,1002181,BERW,PROB,UTSS-1107,6/26/2013,1,UT,37.43042,-112.3516,Western Mountains,Y,WSA,1.31,3.55,1.43,1.27,19.98,1.76,2.67,0.922181665
4/23/2019,1002182,BERW,PROB,OHSS-1124,6/26/2013,1,OH,40.31965,-84.63034,Temperate Plains,Y,WSA,0,4.6,2.5,1.18,13.8,0,0,0.72245485
4/23/2019,1002183,BERW,PROB,MTS9-0941,6/26/2013,1,MT,47.72172,-112.4911,Northern Plains,Y,WSA,7.59,8.73,8,9.35,85.98,10,7.92,1.092611768
4/23/2019,1002184,BERW,PROB,NDSS-1105,6/26/2013,1,ND,45.98051,-102.8498,Northern Plains,Y,WSA,0,3.96,4,1.69,16.78,0,0.42,0.552117993
4/23/2019,1002185,BETB,PROB,MDR9-0905,6/26/2013,1,MD,39.62421,-78.42927,Southern Appalachians,Y,WSA,5.43,9.42,7.78,2.32,61.28,8,3.82,1.098586084
4/23/2019,1002186,BERW,PROB,TXR9-0903,6/26/2013,1,TX,33.05566,-97.25306,Southern Plains,Y,WSA,1.17,9.72,7.14,3.4,48.27,4.67,2.86,1.23243988
4/23/2019,1002187,BETB,HAND,WIRF-0002,6/26/2013,1,WI,45.48286,-91.25274,Upper Midwest,Y,WSA,5.94,10,5.71,4.93,67.42,8.33,5.54,0.895855532
4/23/2019,1002188,BETB,PROB,ORR9-0912,6/26/2013,1,OR,45.48478,-122.9599,Western Mountains,Y,WSA,0,4.05,1.43,0,9.13,0,0,0.398263408
4/23/2019,1002189,BERW,PROB,NVS9-0926,6/26/2013,1,NV,41.8773,-115.6285,Xeric,Y,WSA,3.67,6.33,10,5.28,60.8,8.24,2.96,1.084677547
4/23/2019,1002190,BERW,PROB,OHS9-0920,6/26/2013,1,OH,41.79621,-80.91776,Northern Appalachians,Y,WSA,0,7.03,0,0.14,11.95,0,0,0.482036933
4/23/2019,1002191,BERW,PROB,OKR9-0908,6/26/2013,1,OK,35.92491,-97.86391,Southern Plains,Y,WSA,0,3.08,0,0,5.13,0,0,0.366756798
4/23/2019,1002192,BETB,PROB,OKR9-0911,6/26/2013,1,OK,34.22208,-96.70688,Southern Plains,Y,WSA,5.36,5.69,1.43,5.65,41.65,4,2.86,1.310950791
4/23/2019,1002193,BERW,PROB,SDSS-1191,6/26/2013,1,SD,43.98931,-103.7802,Western Mountains,Y,WSA,0,0,2.86,0,4.77,0,0,0.509395093
4/23/2019,1002194,BERW,PROB,KYSS-1080,6/26/2013,1,KY,38.68525,-85.24408,Southern Appalachians,Y,WSA,5.28,3.6,0,4.77,26,1.5,0.45,0.651590218
4/23/2019,1002204,BERW,PROB,VTS9-0917,6/26/2013,1,VT,44.62931,-72.03325,Northern Appalachians,Y,WSA,7.87,3.27,3.33,4.53,50.65,7.14,4.25,1.032954614
4/23/2019,1002205,BERW,HAND,VARF-0004,6/26/2013,1,VA,38.17742,-79.37615,Southern Appalachians,Y,WSA,6.74,9.42,4.44,6.71,72.33,10,6.09,1.272648359
4/23/2019,1002206,BERW,PROB,MNS9-0932,6/26/2013,1,MN,48.65556,-94.98697,Upper Midwest,Y,WSA,6.14,3.29,0,0,15.72,0,0,0.834691367
4/23/2019,1002207,BERW,PROB,TXS9-0940,6/27/2013,1,TX,32.49662,-97.35227,Southern Plains,Y,WSA,0,0,2.86,7.01,16.45,0,0,0.561141932
4/23/2019,1002208,BETB,PROB,MDRM-1004,6/27/2013,1,MD,39.31512,-77.65539,Southern Appalachians,Y,WSA,7.73,3.81,4.44,3.87,40.92,3,1.7,0.72392227
4/23/2019,1002209,BETB,PROB,LAR9-0915,6/26/2013,1,LA,30.32848,-90.84382,Coastal Plains,Y,WSA,1.38,4.73,3.75,1.25,22.42,1.25,1.09,0.64485554
4/23/2019,1002210,BERW,PROB,COLS-1060,6/26/2013,1,CO,39.16392,-107.8062,Western Mountains,Y,WSA,3.72,2.08,2.86,7.75,28.33,0.59,0,0.772327228
4/23/2019,1002211,BERW,PROB,MTLS-1140,6/27/2013,1,MT,47.74657,-112.3342,Northern Plains,Y,WSA,1.05,10,10,5.45,60.35,4.29,5.42,1.429883644
4/23/2019,1002212,BERW,PROB,ALS9-0919,6/27/2013,1,AL,32.91383014,-87.5326477,Coastal Plains,Y,WSA,9.15,6.86,3.75,1.41,42.25,0,4.18,0.83304246
4/23/2019,1002213,BERW,PROB,COS9-0928,6/27/2013,1,CO,39.80551,-108.6538,Xeric,Y,WSA,6.44,7.93,4.29,2.55,43.25,2.35,2.39,0.840027961
4/23/2019,1002214,BERW,HAND,KSRF-0003,6/27/2013,1,KS,38.49227,-96.58311,Temperate Plains,Y,WSA,1.51,8.01,3.75,3.53,35.75,2,2.65,1.167417444
4/23/2019,1002215,BERW,PROB,COLS-1064,6/25/2013,1,CO,38.93422,-107.3195,Western Mountains,Y,WSA,7.55,4.18,4.29,6.81,51.52,4.12,3.96,1.109790024
4/23/2019,1002216,BERW,PROB,MIS9-0934,6/25/2013,1,MI,42.54559,-83.31093,Upper Midwest,Y,WSA,0.8,0.65,0,0.01,2.43,0,0,0.835213384
4/23/2019,1002217,BERW,PROB,UTR9-0904,6/27/2013,1,UT,37.74306,-112.0986,Western Mountains,Y,WSA,0.16,1.47,2.86,0,7.48,0,0,0.455987614
4/23/2019,1002218,BERW,PROB,LALS-1038,6/24/2013,1,LA,30.57775,-91.52159,Coastal Plains,Y,WSA,4.24,3.2,2.5,0,16.57,0,0,0.563222008
4/23/2019,1002219,BETB,HAND,MIRF-0001,6/27/2013,1,MI,45.36106,-87.73633,Upper Midwest,Y,WSA,7.45,6.45,4.29,4.66,57.05,8.33,3.05,1.194653665
4/23/2019,1002220,BERW,PROB,NHS9-0912,6/27/2013,1,NH,43.14515,-71.18604,Northern Appalachians,Y,WSA,1.85,4.06,0,3.26,22.23,1.9,2.27,0.62879911
4/23/2019,1002221,BERW,PROB,MNS9-0935,6/27/2013,1,MN,48.03553,-92.90707,Upper Midwest,Y,WSA,2.12,6.65,2.86,4.2,26.38,0,0,1.236503562
4/23/2019,1002222,BERW,PROB,ORS9-0932,6/27/2013,1,OR,45.21177,-121.8471,Western Mountains,Y,WSA,9.14,4.54,7.14,4.33,65.25,10,4,1.183708719
4/23/2019,1002223,BERW,PROB,ARRO-1021,6/27/2013,1,AR,35.54235,-93.16002,Southern Appalachians,Y,WSA,4.23,6.47,6.67,3.53,49.93,5,4.06,0.731200325
4/23/2019,1002224,BERW,PROB,NVLS-1046,6/27/2013,1,NV,41.55244,-116.196,Xeric,Y,WSA,8.67,3.25,1.43,2.9,35.22,1.18,3.7,0.666299255
4/23/2019,1002225,BERW,PROB,INSS-1089,6/27/2013,1,IN,41.24414,-87.11566,Temperate Plains,Y,WSA,0.68,3.41,1.25,4.12,32.5,1,9.04,0.838106348
4/23/2019,1002226,BERW,PROB,MIS9-0924,6/26/2013,1,MI,42.55559,-82.98477,Temperate Plains,Y,WSA,0,0,0,0,0,0,0,0.353338173
4/23/2019,1002227,BETB,HAND,WIRF-0003,6/28/2013,1,WI,45.73897,-89.52685,Upper Midwest,Y,WSA,8.32,1.68,2.86,4.33,33.85,2.78,0.34,0.728215302
4/23/2019,1002228,BETB,PROB,ALRM-1003,6/28/2013,1,AL,33.01342,-87.08608,Southern Appalachians,Y,WSA,4.48,10,10,1.83,63.67,6.5,5.39,1.132245154
4/23/2019,1002229,BERW,PROB,COR9-0901,6/28/2013,1,CO,39.98812,-108.778,Xeric,Y,WSA,9.28,3.73,2.86,1.13,34.42,2.35,1.3,0.642183233
4/23/2019,1002230,BETB,PROB,OHRM-1005,6/30/2013,1,OH,41.19717,-84.70796,Temperate Plains,Y,WSA,0.65,1.19,2.5,0,9.95,0,1.63,0.30563268
4/23/2019,1002231,BERW,PROB,WALS-1072,6/30/2013,1,WA,47.13147,-123.7646,Western Mountains,Y,WSA,2.02,6.35,10,3.33,44.02,4.71,0,0.897159669
4/23/2019,1002232,BERW,PROB,ALS9-0922,6/30/2013,1,AL,34.50734375,-88.05036704,Coastal Plains,Y,WSA,0,0.36,5,2.45,31.02,5,5.8,0.802071224
4/23/2019,1002233,BETB,PROB,MDS9-0914,7/1/2013,2,MD,38.68908,-75.7699,Coastal Plains,N,WSA,2.12,5.27,3.75,1.27,22.77,0.62,0.63,1.227925047
4/23/2019,1002235,BERW,PROB,OHSS-1123,7/1/2013,1,OH,41.39327,-84.29579,Temperate Plains,Y,WSA,2.43,3.86,2.5,1.76,24.6,1,3.21,0.871822107
4/23/2019,1002236,BERW,PROB,NES9-0928,7/1/2013,1,NE,41.39956,-97.15694,Southern Plains,Y,WSA,1.84,6.49,8.57,7.01,44.3,2.67,0,0.537437808
4/23/2019,1002237,BETB,PROB,OKR9-0902,7/1/2013,1,OK,36.958,-97.42192,Southern Plains,Y,WSA,3.16,5.12,1.43,6.53,29.28,1.33,0,0.819328871
4/23/2019,1002238,BERW,PROB,WAS9-0918,7/1/2013,1,WA,46.53776,-122.0414,Western Mountains,Y,WSA,5.93,7.15,7.14,4.19,53.23,4.12,3.41,0.941823569
4/23/2019,1002239,BETB,PROB,LAS9-0944,7/1/2013,1,LA,29.89733,-90.68334,Coastal Plains,Y,WSA,1.61,5.27,2.5,0,21.88,1.25,2.5,0.59471314
4/23/2019,1002240,BERW,PROB,DESS-1081,7/1/2013,1,DE,39.81091,-75.56715,Southern Appalachians,Y,WSA,0,8.56,6.67,3.08,34.68,2.5,0,1.108986984
4/23/2019,1002241,BERW,PROB,NES9-0934,7/2/2013,2,NE,40.90226,-96.60626,Temperate Plains,N,WSA,0,6.65,1.25,1.18,18.12,0,1.79,0.933376242
4/23/2019,1002242,BERW,PROB,KSR9-0904,7/1/2013,2,KS,39.42728,-98.53949,Southern Plains,N,WSA,3.37,3.46,1.43,0.89,30.18,4.67,4.29,0.869612215
4/23/2019,1002243,BERW,PROB,ORR9-0910,7/2/2013,1,OR,44.24753,-120.8595,Western Mountains,Y,WSA,1.98,6.95,10,2.73,41.98,3.53,0,1.222980139
4/23/2019,1002244,BERW,PROB,NDS9-0941,7/2/2013,1,ND,47.16789,-102.6458,Northern Plains,Y,WSA,1.14,1.88,4,5.93,26.05,1.43,1.25,0.717486434
4/23/2019,1002245,BERW,HAND,ALRF-0003,7/1/2013,1,AL,34.08128827,-88.02124812,Coastal Plains,Y,WSA,10,5.92,5,9.43,74.02,5.62,8.44,1.010604514
4/23/2019,1002246,BETB,PROB,IDRM-1001,7/1/2013,1,ID,42.9393,-115.7014,Xeric,Y,WSA,0,0,4.29,0,7.15,0,0,0.258554134
4/23/2019,1002247,BERW,PROB,IDR9-0903,7/2/2013,1,ID,42.52531,-115.4908,Xeric,Y,WSA,0,6.31,10,4.06,44.88,6.47,0.09,0.839129415
4/23/2019,1002248,BETB,PROB,IDR9-0901,7/3/2013,1,ID,42.57566,-113.6292,Xeric,Y,WSA,0,1.66,5.71,3.51,18.13,0,0,0.475728478
4/23/2019,1002249,BERW,PROB,OKR9-0906,7/2/2013,1,OK,36.05503,-98.12901,Southern Plains,Y,WSA,0.05,0,0,7.01,11.77,0,0,0.369534152
4/23/2019,1002250,BERW,PROB,NVLS-1048,7/2/2013,1,NV,40.19137,-117.2531,Xeric,Y,WSA,6.63,4.57,10,4.58,49.63,1.76,2.24,1.034601389
4/23/2019,1002251,BERW,PROB,NVRO-1020,7/3/2013,1,NV,39.19519,-117.3465,Xeric,Y,WSA,0.41,5.91,8.57,3.29,34.22,2.35,0,0.854863035
4/23/2019,1002252,BERW,PROB,NJS9-0909,7/7/2013,2,NJ,41.11046,-74.84292,Southern Appalachians,N,WSA,0,3.45,4.44,4.27,26.2,2,1.56,0.56793766
4/23/2019,1002253,BETB,PROB,IDRO-1034,7/7/2013,1,ID,43.69342,-115.6677,Western Mountains,Y,WSA,2.98,9.16,10,4.54,53.57,4.12,1.34,1.14722713
4/23/2019,1002255,BERW,PROB,NDS9-0943,7/8/2013,1,ND,47.09669,-101.8017,Northern Plains,Y,WSA,2.55,9.29,10,6.82,57.1,1.43,4.17,0.968213556
4/23/2019,1002256,BETB,PROB,NJR9-0901,7/8/2013,2,NJ,41.27242,-74.84022,Southern Appalachians,N,WSA,0.75,7.05,7.78,2.76,44.65,6,2.45,0.793287895
4/23/2019,1002257,BETB,PROB,IDR9-0906,7/8/2013,1,ID,43.96347,-116.1892,Western Mountains,Y,WSA,0,0,10,2.75,23.02,0,1.06,0.801908594
4/23/2019,1002258,BERW,PROB,OHS9-0915,7/8/2013,2,OH,39.74567,-81.84162,Southern Appalachians,N,WSA,0.82,7.77,3.33,0,19.87,0,0,0.372114354
4/23/2019,1002259,BERW,PROB,MIS9-0924,7/8/2013,2,MI,42.55559,-82.98477,Temperate Plains,N,WSA,0,0,0,0.59,0.98,0,0,0.471117564
4/23/2019,1002260,BERW,PROB,OHS9-0923,7/8/2013,1,OH,40.75689,-82.11641,Northern Appalachians,Y,WSA,0.33,0,0,0,0.55,0,0,0.195209359
4/23/2019,1002261,BERW,PROB,KSR9-0903,7/8/2013,1,KS,38.12609,-98.07809,Southern Plains,Y,WSA,8.06,6.54,2.86,5.18,50.28,4.67,2.86,1.155619081
4/23/2019,1002262,BETB,PROB,KSRS-1316,7/8/2013,1,KS,39.57579,-95.07163,Temperate Plains,Y,WSA,8.1,5.06,0,1.76,44.7,5,6.9,0.526229907
4/23/2019,1002263,BERW,PROB,OKS9-0932,7/8/2013,1,OK,35.74931,-97.13433,Southern Plains,Y,WSA,5.87,8.15,1.43,4.19,41.95,2.67,2.86,0.81071008
4/23/2019,1002264,BERW,PROB,WIS9-0931,7/1/2013,1,WI,43.45535,-89.2491,Temperate Plains,Y,WSA,0,0,0,1.76,7.72,0,2.87,0.41607831
4/23/2019,1002265,BERW,PROB,WISS-1162,7/2/2013,1,WI,42.85481,-90.52929,Upper Midwest,Y,WSA,1.35,2,0,4.2,28.92,0.56,9.24,0.653994451
4/23/2019,1002266,BERW,PROB,MIS9-0930,7/9/2013,1,MI,42.80947,-86.17005,Upper Midwest,Y,WSA,0,2.52,0,0,4.2,0,0,0.9247094
4/23/2019,1002267,BERW,PROB,LASS-1050,7/8/2013,1,LA,30.7948,-91.20539,Coastal Plains,Y,WSA,9.77,3.49,2.5,1.87,40.58,2.5,4.22,0.742561205
4/23/2019,1002268,BERW,PROB,NDS9-0940,7/9/2013,1,ND,47.04646,-101.1047,Northern Plains,Y,WSA,6.39,6.24,10,7.1,67.12,4.29,6.25,0.632541624
4/23/2019,1002269,BERW,PROB,NJS9-0908,7/9/2013,2,NJ,41.04212,-74.0473,Southern Appalachians,N,WSA,0,1.94,4.44,3.6,16.63,0,0,0.347799868
4/23/2019,1002270,BERW,PROB,OKRM-1002,7/9/2013,1,OK,35.96767,-97.12551,Southern Plains,Y,WSA,0.88,4.55,0,0,10.17,0.67,0,0.262867487
4/23/2019,1002271,BERW,PROB,AZSS-1106,7/9/2013,1,AZ,33.89019,-109.472,Western Mountains,Y,WSA,0,0,1.43,1.49,4.87,0,0,0.354340258
4/23/2019,1002272,BERW,PROB,NES9-0932,7/8/2013,1,NE,42.79716,-100.0455,Northern Plains,Y,WSA,1.99,9.34,6,1.69,52.73,4.29,8.33,1.071144526
4/23/2019,1002273,BERW,PROB,NES9-0921,7/9/2013,1,NE,42.8028,-100.5568,Northern Plains,Y,WSA,3.59,9.7,6,8.7,79.28,10,9.58,1.304623941
4/23/2019,1002274,BERW,PROB,MTR9-0913,7/9/2013,1,MT,47.01519,-108.165,Northern Plains,Y,WSA,2.5,7.46,0,4.24,36.37,4.29,3.33,0.931213988
4/23/2019,1002275,BERW,PROB,VTS9-0910,7/9/2013,1,VT,43.04999,-72.72147,Northern Appalachians,Y,WSA,7.66,6.16,2.22,6.64,63.8,7.62,7.98,1.027296723
4/23/2019,1002276,BERW,PROB,OHS9-0914,7/9/2013,2,OH,40.70663,-80.79918,Southern Appalachians,N,WSA,0,2.95,5.56,6.8,25.52,0,0,0.678386607
4/23/2019,1002277,BETB,PROB,MNRM-1003,7/8/2013,1,MN,44.56766,-92.48587,Upper Midwest,Y,WSA,7.47,6.13,4.29,7.86,45.7,1.67,0,0.843786664
4/23/2019,1002278,BERW,PROB,TXR9-0915,7/9/2013,1,TX,31.76248,-100.1405,Southern Plains,Y,WSA,3.77,4.55,1.43,7.75,31.38,1.33,0,0.495423199
4/23/2019,1002279,BETB,PROB,OKRM-1008,7/8/2013,1,OK,34.22702,-95.49317,Southern Appalachians,Y,WSA,1.98,0,0,2.32,7.17,0,0,0.189266378
4/23/2019,1002280,BERW,PROB,ARR9-0904,7/9/2013,1,AR,35.67817479,-93.74408948,Southern Appalachians,Y,WSA,4.86,4.53,1.11,2.58,33.87,4,3.24,0.811565004
4/23/2019,1002281,BERW,PROB,CAS9-0914,7/9/2013,1,CA,36.96371,-119.2314,Xeric,Y,WSA,0.51,3.45,2.86,4.62,19.07,0,0,0.230880566
4/23/2019,1002282,BETB,PROB,KSR9-0901,7/9/2013,1,KS,39.87204,-95.02724,Temperate Plains,Y,WSA,7.86,5.8,3.75,3.53,54.67,7,4.86,0.555998305
4/23/2019,1002283,BERW,PROB,KYS9-0919,7/9/2013,2,KY,38.62014,-85.41854,Southern Appalachians,N,WSA,3.23,1.87,2.22,0,14.22,0.5,0.71,0.39996233
4/23/2019,1002284,BERW,PROB,SDSS-1188,7/9/2013,1,SD,43.82918,-103.4591,Western Mountains,Y,WSA,0,1.92,5.71,2.69,17.2,0,0,0.762440328
4/23/2019,1002285,BERW,HAND,WYRF-0001,7/8/2013,1,WY,41.26388,-105.3197,Western Mountains,Y,WSA,0.98,2.63,4.29,1.04,20.53,1.18,2.2,0.731946674
4/23/2019,1002286,BERW,PROB,COS9-0923,7/9/2013,1,CO,40.1597,-105.1184,Southern Plains,Y,WSA,10,6.16,5.71,8.81,68.28,6,4.29,1.010490444
4/23/2019,1002287,BERW,PROB,AZS9-0929,7/10/2013,1,AZ,33.67588,-109.0841,Western Mountains,Y,WSA,3.94,1.21,1.43,3.99,27.15,1.76,3.96,1.289979698
4/23/2019,1002288,BERW,PROB,NDLS-1059,7/10/2013,1,ND,46.24855,-101.5315,Northern Plains,Y,WSA,1.49,5.03,6,8.52,46.08,2.86,3.75,1.026300965
4/23/2019,1002289,BETB,PROB,NJRM-1001,7/10/2013,1,NJ,40.84438,-73.95545,Northern Appalachians,Y,WSA,3.96,0,0,0,6.6,0,0,0.216215391
4/23/2019,1002290,BERW,PROB,NVRO-1027,7/8/2013,1,NV,41.52683,-117.4287,Xeric,Y,WSA,5.51,8.3,10,5.21,65.43,7.65,2.59,1.033970392
4/23/2019,1002291,BERW,PROB,NVR9-0910,7/10/2013,1,NV,39.08216,-119.7573,Xeric,Y,WSA,7.86,7.02,4.29,1.69,41.65,4.12,0.01,0.474588512
4/23/2019,1002292,BERW,PROB,GAS9-0924,7/10/2013,1,GA,33.91141,-84.3122,Southern Appalachians,Y,WSA,1.26,0,0,3.87,21.32,0,7.66,0.61806069
4/23/2019,1002293,BERW,PROB,NES9-0927,7/10/2013,1,NE,42.89817,-100.4854,Northern Plains,Y,WSA,4.04,8.98,6,7.9,72.05,7.14,9.17,0.871464802
4/23/2019,1002294,BERW,PROB,NYLS-1125,7/10/2013,1,NY,42.19853,-77.4111,Northern Appalachians,Y,WSA,6.34,8.52,7.78,4.2,65.67,8.1,4.46,1.03314861
4/23/2019,1002295,BERW,PROB,COS9-0932,7/10/2013,1,CO,40.89838,-105.3802,Western Mountains,Y,WSA,4.84,3.29,7.14,5.99,50.73,5.88,3.3,1.049221496
4/23/2019,1002296,BERW,PROB,MILS-1059,7/10/2013,1,MI,42.32681,-86.13682,Upper Midwest,Y,WSA,3.92,4.65,1.43,0.86,22.72,0.56,2.21,1.22961785
4/23/2019,1002297,BERW,PROB,SDLS-1114,7/10/2013,1,SD,44.06162,-103.6927,Western Mountains,Y,WSA,1.13,0.22,0,2.64,9.7,1.18,0.65,0.843536577
4/23/2019,1002298,BERW,PROB,TXRM-1011,7/10/2013,1,TX,31.73042,-99.93923,Southern Plains,Y,WSA,6.12,4.08,4.29,5.42,36.52,2,0,0.660483985
4/23/2019,1002299,BERW,PROB,WIS9-0923,7/10/2013,1,WI,43.14323,-91.02181,Upper Midwest,Y,WSA,0.87,0,0,5.16,25.02,0,8.98,0.563920581
4/23/2019,1002300,BETB,PROB,IDR9-0910,7/9/2013,1,ID,44.39607,-116.0461,Western Mountains,Y,WSA,0.34,0.72,4.29,0.7,10.08,0,0,0.521306267
4/23/2019,1002303,BETB,PROB,IDRO-1030,7/10/2013,1,ID,44.03468,-116.917,Xeric,Y,WSA,0,4.28,10,4.72,55.77,7.06,7.4,0.745036698
4/23/2019,1002304,BETB,PROB,WAR9-0901,7/9/2013,1,WA,48.95608,-119.6933,Xeric,Y,WSA,9.8,5.8,7.14,4.96,71.42,8.82,6.33,1.017953544
4/23/2019,1002305,BERW,PROB,MTS9-0923,7/10/2013,1,MT,45.83769,-110.0458,Northern Plains,Y,WSA,5.26,7.31,10,6.82,72.68,7.14,7.08,1.234162104
4/23/2019,1002306,BERW,PROB,CTS9-0917,7/10/2013,1,CT,41.39887,-73.38665,Northern Appalachians,Y,WSA,2.77,4.1,5.56,4.82,39.68,2.38,4.18,0.557359729
4/23/2019,1002307,BERW,PROB,DES9-0912,7/10/2013,1,DE,39.80614,-75.46541,Southern Appalachians,Y,WSA,0,6.83,2.22,0.99,16.73,0,0,0.613031348
4/23/2019,1002308,BERW,PROB,RISS-1083,7/10/2013,1,RI,41.60442,-71.49621,Northern Appalachians,Y,WSA,4.54,7.84,5.56,4.93,59.43,6.19,6.6,1.017183243
4/23/2019,1002309,BETB,PROB,VTR9-0901,7/10/2013,2,VT,42.79337,-72.52477,Northern Appalachians,N,WSA,0.92,6.32,4.44,0,21.85,1.43,0,0.681825417
4/23/2019,1002310,BERW,PROB,ARLS-1047,6/26/2013,1,AR,35.56233,-93.28855,Southern Appalachians,Y,WSA,7.7,5.11,3.33,4.05,48.78,5.5,3.58,1.041241301
4/23/2019,1002311,BERW,PROB,GAS9-0917,7/11/2013,1,GA,33.31358,-84.17307,Southern Appalachians,Y,WSA,7.25,0.29,0,1.29,21.95,0,4.34,0.547652452
4/23/2019,1002312,BERW,PROB,ARSS-1090,7/11/2013,1,AR,34.48397,-92.84216,Southern Appalachians,Y,WSA,5.75,4.39,3.33,4.35,38.48,3,2.27,0.900285017
4/23/2019,1002313,BETB,PROB,ARR9-0906,7/10/2013,1,AR,34.92887774,-93.36068491,Southern Appalachians,Y,WSA,1.12,1.08,0,0,3.67,0,0,0.628573488
4/23/2019,1002314,BETB,PROB,MDLS-1041,7/11/2013,1,MD,38.33388,-75.32309,Coastal Plains,Y,WSA,5.81,1.95,1.25,4.4,35.15,1.25,6.43,0.972751236
4/23/2019,1002315,BERW,PROB,NJSS-1081,7/11/2013,1,NJ,40.44914,-74.91378,Southern Appalachians,Y,WSA,1.5,7.05,3.33,0.26,27.97,2.5,2.14,0.733425815
4/23/2019,1002316,BERW,PROB,MTR9-0909,7/9/2013,1,MT,46.45775,-110.3713,Northern Plains,Y,WSA,4.9,6.6,6,7.14,68.15,10,6.25,1.046768308
4/23/2019,1002317,BERW,PROB,MTS9-0924,7/8/2013,1,MT,46.16677,-110.5491,Northern Plains,Y,WSA,10,9.24,10,6.76,93.33,10,10,0.840498449
4/23/2019,1002318,BETB,PROB,NJR9-0902,7/11/2013,2,NJ,40.5089,-74.46615,Southern Appalachians,N,WSA,2.46,0,3.33,0,9.65,0,0,0.457850542
4/23/2019,1002319,BETB,PROB,MNRM-1012,7/10/2013,1,MN,44.13431,-91.73915,Upper Midwest,Y,WSA,7.22,2.58,4.29,7.04,35.22,0,0,0.678839557
4/23/2019,1002320,BERW,PROB,COSS-1099,7/11/2013,1,CO,40.74967,-105.852,Western Mountains,Y,WSA,10,0,5.71,8.92,59.9,4.71,6.6,0.784157345
4/23/2019,1002321,BERW,PROB,NHSS-1070,7/11/2013,1,NH,43.83178,-71.005,Northern Appalachians,Y,WSA,3.06,2.34,0,0,20.25,2.38,4.37,0.662615564
4/23/2019,1002322,BETB,PROB,MNR9-0901,7/11/2013,1,MN,44.13244,-91.72952,Upper Midwest,Y,WSA,6.52,6,5.71,3.28,37.7,1.11,0,0.933404391
4/23/2019,1002323,BERW,PROB,ORLS-1104,7/11/2013,1,OR,45.8587,-117.6355,Western Mountains,Y,WSA,6.87,8.12,10,4.71,77.32,10,6.69,1.289561455
4/23/2019,1002324,BETB,PROB,ORRM-1001,7/10/2013,1,OR,45.7653,-117.7599,Western Mountains,Y,WSA,5.49,8.15,10,6.6,69.97,8.82,2.92,1.194036832
4/23/2019,1002325,BERW,PROB,MDLS-1038,7/12/2013,1,MD,39.18863,-76.85368,Southern Appalachians,Y,WSA,0,5.4,1.11,0,13.15,0,1.38,1.055553659
4/23/2019,1002326,BERW,PROB,WYS9-0928,7/12/2013,1,WY,41.0327,-105.6756,Xeric,Y,WSA,8.06,5.84,4.29,3.87,49.95,5.88,2.03,0.80787421
4/23/2019,1002327,BERW,PROB,NJSS-1087,7/12/2013,1,NJ,40.04303,-74.60168,Coastal Plains,Y,WSA,5.99,8.64,2.5,3.26,40.75,1.25,2.81,1.131144884
4/23/2019,1002328,BETB,PROB,LARO-1019,7/11/2013,1,LA,29.67975,-91.28559,Coastal Plains,Y,WSA,8.85,0,3.75,0.59,25.1,0,1.87,0.512525657
4/23/2019,1002329,BERW,HAND,WYRF-0004,7/10/2013,1,WY,41.6524,-106.3136,Xeric,Y,WSA,0,8.58,8.57,6.84,57.97,7.65,3.14,1.106877124
4/23/2019,1002330,BETB,PROB,NYRO-1052,7/14/2013,1,NY,44.62279,-75.22698,Northern Appalachians,Y,WSA,2.37,4.27,7.78,0,28.8,2.86,0,0.622983876
4/23/2019,1002331,BETB,PROB,NJLS-1042,7/14/2013,1,NJ,39.83842,-75.35393,Coastal Plains,Y,WSA,3.55,4.85,2.5,0,18.92,0,0.45,0.470416469
4/23/2019,1002332,BERW,PROB,WYS9-0924,7/15/2013,1,WY,41.38215,-107.2276,Western Mountains,Y,WSA,0,3.98,0,2.04,10.03,0,0,0.598615843
4/23/2019,1002333,BERW,PROB,WYLS-1088,7/14/2013,1,WY,41.60117,-106.4195,Xeric,Y,WSA,5.3,9.26,10,7.05,71.93,8.24,3.31,1.076963224
