SITE_ID,VISIT_NO,YEAR,ECOWSA9_2015,COMID,UID,REALM,prk3RRT_NRSA1314,SITE,CONPATTERN,W1_HAG,W1_HALL,W1_HNOAG,W1H_CROP,DATE_COL,STATE,VALXSITE,LAT_DD83,LON_DD83,GREAT_RIVER,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl
ARS9-0944,1,2013,SAP,22699450,11140,WADEABLE,S,11140,SINGLE,0,1.00005,1.00005,0,7/31/2013,AR,WADEABLE,34.06488091,-93.44225956,,0.596348485,7.607894737,0.141449773,-0.727525465,0.387219895,2 Medi,Good,0.401576311,Good,0.183831176,Good,0.036788242,4.171883437,0.620332166,0.134119149,-0.87250921,0.251964116,-0.598661305,0.008100229,-2.091502681,0.258666042,-0.060742978
ARS9-0944,2,2013,SAP,22699450,11449,WADEABLE,S,11449,BRAIDED,0,0.909136364,0.909136364,0,8/14/2013,AR,WADEABLE,34.06488091,-93.44225956,,0.500015152,6.915,0.130626124,-0.524857311,0.762083717,2 Medi,Good,0.776440133,Good,0.173007527,Good,0.239456396,4.806897526,0.681864864,0.154533802,-0.810976511,0.130589325,-0.884092322,0.004198231,-2.376933697,-0.026764974,0.00078972
ARS9-0945,1,2013,SAP,11807676,11874,WADEABLE,T,11874,SINGLE,0.71215,0.71215,0,0,8/29/2013,AR,WADEABLE,36.23849513,-91.90776752,,0.1175,8.89,0.077863204,-1.059121453,0.924036186,2 Medi,Good,0.657368163,Good,0.036642943,Medi,-0.500584384,0.242811591,-0.614730585,0.002075169,-2.682946512,0.176160842,-0.754090623,0.001505544,-2.82230655,-0.477661423,-1.655472361
ARS9-0945,2,2013,SAP,11807676,12264,WADEABLE,T,12264,SINGLE,0.8182,0.8182,0,0,9/23/2013,AR,WADEABLE,36.23849513,-91.90776752,,0.060532407,9.921052632,-0.005063269,-1.082351291,0.42184686,2 Medi,Good,0.155178837,Good,-0.04628353,Poor,-0.523814222,0.176874815,-0.752334001,0.001511646,-2.820549928,0.178728036,-0.747807318,0.001527484,-2.816023245,-0.471378118,-1.793075777
ARS9-0946,1,2013,CPL,11800649,10360,WADEABLE,T,10360,SINGLE,0.431831818,0.431831818,0,0.356072727,6/24/2013,AR,WADEABLE,35.3466556,-91.32230048,,0.033333333,3.055,-0.434205828,-0.717110229,-1.888226573,2 Medi,Medi,-1.112850596,Poor,-0.491611932,Medi,-0.324930229,0.420397083,-0.376340306,0.046668785,-1.330973505,0.005536784,-2.256742457,0.000614645,-3.211375656,-0.538288977,-0.30813895
ARS9-0949,1,2013,SAP,11828858,11632,WADEABLE,T,11632,SINGLE,0.424259091,1.197018182,0.772759091,0,8/22/2013,AR,WADEABLE,36.11488649,-91.96699076,,0.337582418,4.7575,0.11386742,-0.766081332,-0.007543395,2 Medi,Good,0.180752642,Good,0.134697328,Good,-0.171005817,0.112685497,-0.948131977,0.008225339,-2.084846204,0.112005959,-0.95075887,0.008175737,-2.087473097,0.266114446,-1.40659204
ARS9-0950,1,2013,SAP,11774535,11633,WADEABLE,S,11633,SINGLE,0,0,0,0,8/21/2013,AR,WADEABLE,35.51270346,-91.61686914,,0.422,1.8,-0.007065091,-1.016086822,0.530458497,1 Low,Good,1.076010938,Good,0.043808701,Medi,-0.384451096,0.061709052,-1.209651125,0.024271014,-1.614912087,0.002562547,-2.591328237,0.001007885,-2.996589198,-0.635979704,-1.210879752
ARSS-1090,1,2013,SAP,21996574,10685,WADEABLE,S,10685,ANASTOM,0.181827273,0.636395455,0.454568182,0.030304545,7/11/2013,AR,WADEABLE,34.48397285,-92.8421627,,0.465380952,7.205,0.127693672,-0.821284597,0.852092305,2 Medi,Good,1.131493107,Good,0.165969844,Good,-0.114923921,0.343381134,-0.46422357,0.038511617,-1.414408242,0.010689908,-1.971026045,0.001198918,-2.921210718,-0.56583249,-0.806084008
ARSS-1091,1,2013,CPL,15316241,12293,BOATABLE,T,12293,SINGLE,0.4091,1.303054545,0.893954545,0.4091,9/24/2013,AR,BOATABLE,34.39701698,-91.53053561,,0.066330592,9.563636364,-0.288576254,-1.256062854,-2.637754046,2 Medi,Medi,-1.713704046,Poor,-0.435938661,Poor,-0.685582854,4.007195689,0.602840552,0.144115218,-0.841290158,0.420384909,-0.376352883,0.015118768,-1.820483592,0.879721249,0.323596574
AZLS-1048,1,2014,XER,1406141,138740,WADEABLE,T,138740,SINGLE,0,0,0,0,5/14/2014,AZ,WADEABLE,36.70097932,-110.5255701,,0.297777778,6.73,-1.516347885,-1.550030994,-2.58864944,1 Low,Poor,-1.686065876,Poor,-1.396222853,Poor,-1.166501399,27.10486816,1.433047299,0.378030052,-0.422473674,0.009807031,-2.00846246,0.000136778,-3.863983433,-1.117737617,0.810958448
AZLS-1048,2,2014,XER,1406141,142270,WADEABLE,T,142270,SINGLE,0,0,0,0,6/17/2014,AZ,WADEABLE,36.70097932,-110.5255701,,0.78,5.631578947,-1.428608832,-2,-1.791418269,1 Low,Medi,-0.787310199,Poor,-1.338669534,Poor,-1.692165433,6.600482304,0.819575671,0.092056551,-1.035945302,0.005124699,-2.290331664,7.14739E-05,-4.145852637,-1.399606821,0.197486819
AZLS-1054,1,2014,XER,15932923,138410,WADEABLE,S,138410,SINGLE,0.225,0.46959026,0.24459026,0,5/6/2014,AZ,WADEABLE,31.5146623,-110.128156,,0.3625,4.707692308,-0.302216053,-0.92412139,-2.075328508,2 Medi,Medi,-0.969441025,Good,0.199618939,Poor,-0.560549473,48.10195734,1.682162749,0.018503449,-1.732747321,0.046151797,-1.335811383,1.77533E-05,-4.750721453,-1.966114665,0.156563854
AZLS-1054,2,2014,XER,15932923,140530,WADEABLE,S,140530,SINGLE,0,0,0,0,6/4/2014,AZ,WADEABLE,31.5146623,-110.128156,,0.292,2.577777778,-0.427550863,-1.614649124,-1.947990063,1 Low,Good,-0.503233293,Good,0.258734495,Poor,-1.234078231,12.88769762,1.110175338,0.004957529,-2.304734732,0.003994647,-2.39852161,1.54E-06,-5.81343168,-3.028824892,-0.415423557
AZLS-1055,1,2013,WMT,20451460,10060,WADEABLE,R,10060,ANASTOM,0,0.115384615,0.115384615,0,5/8/2013,AZ,WADEABLE,34.86995067,-112.0693473,,1.106481481,9.195,0.144154918,-0.654550864,-1.13080704,1 Low,Poor,-0.809558362,Good,0.282424652,Medi,-0.223793691,64.73207043,1.811119498,0.052867058,-1.276814854,0.389505279,-0.409486652,0.000318111,-3.497421004,-1.385431641,0.0993824
AZLS-1063,1,2014,XER,1406097,138741,WADEABLE,S,138741,BRAIDED,0,0,0,0,5/14/2014,AZ,WADEABLE,36.72811408,-110.5395079,,0.175347222,15,-1.293204657,-1.256062854,-3.291979213,1 Low,Poor,-2.848785597,Poor,-1.387987455,Poor,-0.830755906,38.28858711,1.583069341,0.79695168,-0.09856801,0.041946141,-1.377307985,0.000873081,-3.058945336,-0.316977057,1.06172866
AZLS-1072,1,2014,XER,22441142,142440,WADEABLE,S,142440,SINGLE,0.6667,0.6667,0,0,6/18/2014,AZ,WADEABLE,33.71384154,-110.8185129,,0.220138889,5.489473684,-1.293204657,-0.581246868,-1.057224907,2 Medi,Good,-0.038579602,Poor,-0.902035018,Medi,-0.170658833,2.644354077,0.422319606,0.003791761,-2.421159036,0.040623665,-1.391220895,5.82506E-05,-4.234699538,-1.464149963,-0.772191919
AZLS-1083,1,2014,WMT,20495051,155490,WADEABLE,S,155490,SINGLE,0.6667,0.697004545,0.030304545,0,9/25/2014,AZ,WADEABLE,33.87831745,-109.2864585,,1.5,3.973684211,-1.903089987,-0.697000411,-1.099951628,2 Medi,Medi,-0.562853007,Poor,-1.783292511,Poor,-0.428915121,9.838341014,0.992921872,0.228138618,-0.641801194,0.041644371,-1.380443693,0.00096568,-3.015166758,-0.926138134,0.124628605
AZR9-0901,1,2013,XER,20736507,10146,BOATABLE,S,10146,SINGLE,0,0,0,0,5/30/2013,AZ,BOATABLE,36.08766462,-111.8706113,,0.160421053,121.8181818,-0.384815394,-1.293204657,0.066026932,1 Low,Good,-0.020383068,Good,-0.056615394,Medi,-0.274135767,1932.658971,3.286155227,0.005621842,-2.250121336,356.7210041,2.552328682,0.001037653,-2.983947882,-0.147155478,0.531436586
AZR9-0902,1,2013,XER,20736341,10145,BOATABLE,S,10145,SINGLE,0,0.068181818,0.068181818,0,5/27/2013,AZ,BOATABLE,36.43346223,-111.8640926,,0.040545394,90.90909091,-0.41840198,-0.941022138,-0.972035257,1 Low,Medi,-1.058445257,Good,-0.09020198,Good,0.032229032,1571.951541,3.196439154,0.00556117,-2.254833795,402.9746718,2.60527775,0.001425623,-2.845995199,-0.011293884,0.490971607
AZR9-0903,1,2013,XER,15890430,10054,WADEABLE,T,10054,SINGLE,1.295454545,2.803054545,1.5076,0,5/6/2013,AZ,WADEABLE,32.40882122,-111.1606295,,0.309895833,10.45263158,-0.616511048,-0.663904301,-1.823081846,3 High,Medi,-1.172408301,Medi,-0.221723799,Medi,-0.27632104,14.09879276,1.149181927,0.001558768,-2.807218607,0.205274079,-0.687665888,2.26952E-05,-4.644066421,-1.846138968,-0.690156542
AZR9-0903,2,2013,XER,15890430,10087,WADEABLE,T,10087,SINGLE,1.015168182,1.840945455,0.825777273,0.272740909,5/20/2013,AZ,WADEABLE,32.40882122,-111.1606295,,0.002521368,10.115,-0.59462259,-0.452001662,0.460711042,3 High,Good,1.130213707,Good,0.206319632,Good,0.310846356,2.679519223,0.428056877,0.000296249,-3.528343656,0.030786276,-1.511642845,3.40E-06,-5.468043379,-2.670115926,-1.411281592
AZR9-0904,1,2014,XER,21322721,138450,WADEABLE,S,138450,SINGLE,0,0,0,0,5/7/2014,AZ,WADEABLE,33.29395085,-109.494703,,1.880833333,11.83,-0.277216553,-0.534887652,-0.781363264,1 Low,Good,-0.201726435,Medi,-0.25288566,Medi,-0.307920175,161.5935499,2.208424022,0.167022379,-0.777225336,1.824978861,0.261257838,0.00188629,-2.724391519,0.049655455,0.931538784
AZR9-0913,1,2014,XER,10003816,138210,BOATABLE,S,138210,SINGLE,0.300015,2.405974048,2.105959048,0,4/28/2014,AZ,BOATABLE,33.47634213,-114.6053022,,0.005080677,156.5454545,0.014440529,-0.616511048,-0.589143437,3 High,Medi,-0.675553437,Good,0.342640529,Good,0.351362894,76.52041861,1.883777337,0.000174912,-3.757180576,59.44215652,1.774094557,0.000135874,-3.866863356,-1.027495792,-0.931593678
AZR9-0913,2,2014,XER,10003816,139690,BOATABLE,S,139690,SINGLE,0.424259091,2.780327273,2.356068182,0.393954545,5/28/2014,AZ,BOATABLE,33.47634213,-114.6053022,,0.005080677,157,0.146762094,-0.508638306,-0.266993097,3 High,Good,-0.353403097,Good,0.474962094,Good,0.45976616,26.58868239,1.424696816,0.000060777,-4.216261097,26.58868239,1.424696816,0.000060777,-4.216261097,-1.376893532,-1.390674199
AZRM-1001,1,2014,XER,10010648,138220,BOATABLE,S,138220,SINGLE,0.06667,2.891715,2.825045,0.06667,4/28/2014,AZ,BOATABLE,33.66839781,-114.5312775,,0.036413954,230.6363636,-0.345181959,-0.848268086,-1.614376261,3 High,Poor,-1.700786261,Good,-0.016981959,Good,0.191732636,379.4859149,2.579195661,0.00086888,-3.061040413,366.0529128,2.563543867,0.000838123,-3.076692207,-0.237342399,-0.23575712
AZRM-1002,1,2013,XER,20726660,10203,BOATABLE,S,10203,SINGLE,0,0,0,0,6/8/2013,AZ,BOATABLE,35.91660252,-113.3346573,,0.09046499,73.09090909,-0.453401258,-0.214670165,,1 Low,XXXX,,Medi,-0.125201258,Good,0.662582565,2323.800664,3.366198871,0.006427261,-2.191974051,815.2994419,2.911317145,0.002254988,-2.646855777,0.190475277,0.59879348
AZRM-1003,1,2013,XER,20584904,10911,WADEABLE,T,10911,SINGLE,1.5,1.848490909,0.348490909,0,7/23/2013,AZ,WADEABLE,34.16182459,-109.3017457,,1.319444444,7.3,-0.434205828,-0.411983086,-1.331965884,3 High,Good,-0.475795151,Medi,-0.255265223,Good,-0.15932889,36.87098896,1.566684786,0.043359199,-1.362918752,0.480294674,-0.318492229,0.000564812,-3.248095767,-0.47542752,0.322272496
AZRM-1004,1,2013,XER,22442058,12304,BOATABLE,T,12304,SINGLE,0,0.94231342,0.94231342,0,9/24/2013,AZ,BOATABLE,33.62221751,-110.9257162,,0.301363671,32.98,-0.363785732,-0.260295831,0.115682461,2 Medi,Good,0.029272461,Good,-0.035585732,Good,0.502135298,63.90472677,1.805532982,0.005778825,-2.23816044,14.97568885,1.175386808,0.001354233,-2.868306614,-0.068231756,-0.084382986
AZRO-1028,1,2014,XER,22430672,146610,WADEABLE,S,146610,SINGLE,0,0,0,0,7/21/2014,AZ,INTWADE,33.97792189,-111.3062778,,0.138194444,7.085,-1.070581074,-1.626419331,-1.411381266,1 Low,Medi,-0.538137953,Poor,-0.629357299,Poor,-1.173723555,14.38104738,1.157790517,0.007609712,-2.118631785,0.004343126,-2.362197587,2.30E-06,-5.63861989,-2.857419901,-0.287568565
AZRO-1031,1,2014,WMT,21355745,138451,WADEABLE,T,138451,SINGLE,0,0,0,0,5/8/2014,AZ,WADEABLE,33.29637138,-109.1921191,,0.224404762,5.962631579,-0.122445424,-0.730699373,-0.10788054,1 Low,Good,0.085090955,Good,-0.048102202,Medi,-0.335549604,2.467588745,0.392272781,0.001892235,-2.723024926,0.054222287,-1.265822172,4.15796E-05,-4.381119879,-2.268698175,-1.335346008
AZS9-0929,1,2013,WMT,21351925,10646,WADEABLE,T,10646,SINGLE,0,0.33335,0.33335,0,7/10/2013,AZ,WADEABLE,33.67588001,-109.0840924,,1.82,4.636842105,-0.051387006,-0.373006768,-1.439934573,2 Medi,Poor,-0.908193618,Good,0.109060743,Good,-0.035338317,27.46884053,1.438840328,0.087906422,-1.055979396,0.132951758,-0.876305915,0.000425475,-3.371125639,-1.268507487,0.07134696
AZSS-1106,1,2013,WMT,20493415,10619,WADEABLE,T,10619,SINGLE,1.431818182,2.484868182,1.05305,0,7/9/2013,AZ,WADEABLE,33.89019368,-109.4719994,,0.571111111,2.35,-1.293204657,-0.729638825,-1.146354403,3 High,Medi,-0.634160156,Poor,-1.241167517,Poor,-0.482454564,0.924673008,-0.034011819,0.042110601,-1.375608556,0.0120705,-1.918274733,0.000549704,-3.259871469,-1.175474241,-0.732174565
AZSS-1111,1,2014,WMT,1409141,138550,WADEABLE,S,138550,SINGLE,0,0.393959091,0.393959091,0,5/13/2014,AZ,WADEABLE,36.41929808,-109.1022462,,0.817777778,1.615,-1.016086822,-0.44096436,-0.903005433,2 Medi,Good,-0.266334229,Poor,-0.984383045,Medi,-0.252200307,0.426770753,-0.369805351,0.03855828,-1.413882349,0.017314565,-1.761588418,0.001564352,-2.805665416,-0.725968999,-0.89528764
AZSS-1115,1,2013,WMT,22428278,10058,WADEABLE,R,10058,SINGLE,0,0.272727273,0.272727273,0,5/7/2013,AZ,WADEABLE,34.33749062,-111.013777,,4.249074074,4.735,0.074965965,-0.520254601,-0.663123451,1 Low,Good,-0.019576113,Good,0.148924921,Medi,-0.265496169,22.65064115,1.3550805,1.650211727,0.217539669,0.303772475,-0.51745158,0.022131334,-1.65499241,0.426180735,0.775351802
AZSS-1116,1,2014,XER,21309101,140740,WADEABLE,S,140740,SINGLE,0,1.363677273,1.363677273,0,6/5/2014,AZ,WADEABLE,31.88152871,-109.2165271,,2.813095238,1.323684211,-0.133712661,-1.082351291,-0.776497868,2 Medi,Good,1.034058756,Good,0.162231553,Poor,-0.89018335,1.890309848,0.276532997,0.072060393,-1.142303373,0.00058622,-3.231939423,2.23473E-05,-4.650775794,-1.915272419,-0.092540796
AZSS-1121,1,2014,XER,1386420,138742,WADEABLE,R,138742,ANASTOM,0.575786364,0.575786364,0,0,5/15/2014,AZ,WADEABLE,36.83969834,-110.675499,,0.458111111,4.668421053,-0.496085569,-0.472018776,-1.469198192,2 Medi,Good,-0.358561474,Medi,-0.394325739,Good,-0.120651446,38.8495463,1.589385951,1.503575971,0.177125377,0.008231714,-2.084509731,0.000318588,-3.496770306,-0.761428696,1.224122174
AZSS-1125,1,2014,XER,1386116,152990,WADEABLE,R,152990,SINGLE,0,0,0,0,9/3/2014,AZ,WADEABLE,36.82973042,-110.3669938,,2.157963,1.250714286,-0.24917615,0.022503353,-4.075278758,1 Low,Poor,-2.234256452,Good,-0.06936608,Good,0.248538755,7.112700745,0.852034537,1.714316882,0.234091102,0.001416581,-2.848758494,0.000341427,-3.466701928,-0.75090052,0.946998111
CALS-1087,1,2014,XER,1678799,143560,BOATABLE,R,143560,SINGLE,0.7576,1.24245,0.48485,0.39395,6/24/2014,CA,BOATABLE,39.61321377,-121.7793684,,0.128336756,44.72727273,-0.389630237,-0.624752178,1.413242663,2 Medi,Good,1.326832663,Good,-0.061430237,Good,0.109844879,19.75790655,1.295740927,0.048939167,-1.310343425,11.12167327,1.046170132,0.027547728,-1.55991422,1.204795455,0.238775653
CALS-1089,1,2014,XER,22563072,139170,WADEABLE,T,139170,SINGLE,0,0.659095455,0.659095455,0,5/20/2014,CA,WADEABLE,33.9308207,-117.5939795,,0.276625173,33.05,0.151662309,-0.727525465,-2.63986644,2 Medi,Poor,-2.651996725,Good,0.123297541,Medi,-0.258190108,453.4290985,2.656509387,0.181806936,-0.740389552,0.675217053,-0.170556598,0.000270735,-3.567455537,-0.783291823,1.141346142
CALS-1098,1,2014,WMT,8287522,141360,WADEABLE,S,141360,SINGLE,0,0,0,0,6/10/2014,CA,WADEABLE,39.75738866,-123.7248394,,0.998611111,6.52,0.149568984,-0.427550863,0.257460965,1 Low,Good,0.636315978,Good,0.071267627,Good,0.033920756,7.620393329,0.881977388,0.291546853,-0.535291642,0.236271709,-0.626588278,0.009039464,-2.043857309,0.041735542,0.139894443
CALS-1099,1,2014,XER,10744456,145010,WADEABLE,R,145010,SINGLE,0,0.36365,0.36365,0,7/9/2014,CA,WADEABLE,38.36417217,-119.444778,,2.684259259,7.5,-0.081874308,-0.417110589,-0.811609529,2 Medi,Good,0.029119325,Good,-0.106573123,Good,-0.105473011,103.0171094,2.01290936,0.630590106,-0.200252847,0.818432407,-0.087017182,0.005009803,-2.30017939,0.454864401,1.183603177
CALS-1102,1,2014,XER,20288196,144680,WADEABLE,R,144680,SINGLE,0,0,0,0,7/8/2014,CA,WADEABLE,37.89015986,-118.7154474,,0.347619048,1.66,-0.347006883,-0.354756416,-2.432029159,1 Low,Medi,-0.744266289,Good,0.162051703,Good,0.109318445,2.53163428,0.403400968,0.029094329,-1.53619166,0.08783061,-1.0563541,0.001009377,-2.995946727,-0.247632748,-0.267399001
CALS-1106,1,2014,WMT,22226634,145840,WADEABLE,R,145840,SINGLE,0,0,0,0,7/15/2014,CA,WADEABLE,41.93373124,-124.1084049,,0.608333333,11.7,0.171393992,-0.727525465,-0.220226912,1 Low,Good,-0.031294447,Good,0.06975753,Medi,-0.258418231,18.87476315,1.275881511,0.376990096,-0.423670059,0.403353567,-0.394314098,0.008056276,-2.093865668,-0.003812753,0.36996178
CALS-1108,1,2014,XER,2847191,143561,BOATABLE,T,143561,SINGLE,0,0.530304545,0.530304545,0,6/24/2014,CA,BOATABLE,39.40277014,-122.1702517,,0.219298246,10.18181818,-0.364927712,-1.22184875,-0.66993137,2 Medi,Medi,-0.75634137,Good,-0.036727712,Poor,-0.758917916,31.76451066,1.501942169,1.229238671,0.089636215,18.33268674,1.263226118,0.709447337,-0.149079837,2.586262889,1.136652099
CALS-1115,1,2014,XER,12075424,142640,WADEABLE,R,142640,SINGLE,0,0,0,0,6/19/2014,CA,WADEABLE,39.98053472,-121.9723444,,0.984375,15.15,0.180282312,-0.363785732,-0.544200292,1 Low,Good,-0.106730309,Good,0.141223707,Good,0.055331429,101.6313172,2.007027554,0.185863948,-0.730804843,1.749297795,0.242863749,0.003199126,-2.494968649,0.272982028,0.873727463
CALS-1116,1,2014,WMT,2557043,148980,WADEABLE,T,148980,SINGLE,1.5,1.5,0,0,8/5/2014,CA,WADEABLE,41.91258241,-120.9212517,,0.166569501,4.115,-0.469102078,-0.738196627,-0.542410689,3 High,Medi,-0.313496636,Poor,-0.459282515,Medi,-0.264393797,3.921821561,0.59348783,0.012917049,-1.888836682,0.032641481,-1.486230149,0.000107509,-3.968554661,-1.866133933,-0.766753317
CALS-1120,1,2014,WMT,8265420,148500,WADEABLE,R,148500,SINGLE,0,0,0,0,7/30/2014,CA,WADEABLE,41.55364087,-121.9246851,,3.99,3.605,-0.083665708,-0.440419789,-0.612732625,1 Low,Good,0.078401592,Good,0.022143696,Good,-0.002952577,46.85670391,1.670771735,0.798353156,-0.097804954,0.292248481,-0.534247737,0.004979384,-2.302824426,-0.211680914,0.724789825
CAR9-0901,1,2014,WMT,4442592,147300,BOATABLE,S,147300,SINGLE,0,0.515177273,0.515177273,0,7/23/2014,CA,BOATABLE,41.31852852,-123.5279598,,0.135181284,54.09090909,-0.285708352,-0.848268086,0.564842845,2 Medi,Good,0.199342845,Good,-0.162988352,Medi,-0.286285958,159.4219637,2.202548154,0.006342377,-2.197747937,16.70474693,1.222839901,0.000664575,-3.177456191,-1.044731513,-0.270883697
CAR9-0901,2,2014,WMT,4442592,149700,BOATABLE,S,149700,SINGLE,0,0.6667,0.6667,0,8/11/2014,CA,BOATABLE,41.31852852,-123.5279598,,0.135181284,51.72727273,-0.295342608,-0.802093205,0.763839751,2 Medi,Good,0.398339751,Good,-0.172622608,Medi,-0.2306887,97.35234746,1.988346428,0.003873025,-2.411949664,17.78016752,1.249935848,0.000707359,-3.150360243,-1.017635565,-0.485085423
CAR9-0902,1,2013,XER,17572955,10234,WADEABLE,S,10234,ANASTOM,0,0.242436364,0.242436364,0,5/29/2013,CA,WADEABLE,34.35671323,-119.0198808,,0.271296296,9.32,0.041302946,-0.848268086,-1.318235909,1 Low,Medi,-0.601818497,Good,0.406322993,Medi,-0.361262689,13.40093814,1.127135202,0.003573836,-2.446865351,0.325225221,-0.487815782,8.67329E-05,-4.061816335,-1.273295922,-0.490640718
CAR9-0903,1,2013,XER,8270711,11738,BOATABLE,R,11738,SINGLE,0,0.333336364,0.333336364,0,8/26/2013,CA,BOATABLE,38.81627171,-123.0111924,,0.181644815,27.51818182,-0.108918921,-0.789754465,-0.177030529,2 Medi,Good,-0.263440529,Good,0.219281079,Good,-0.137085524,216.7666892,2.335992544,0.137018385,-0.863221155,4.186002968,0.621799532,0.002645976,-2.577414167,0.20188649,0.935368127
CAR9-0903,2,2013,XER,8270711,12350,BOATABLE,R,12350,SINGLE,0,0.621222727,0.621222727,0,9/25/2013,CA,BOATABLE,38.81627171,-123.0111924,,0.181644815,26.43636364,-0.217918456,-0.976934698,0.156595383,2 Medi,Good,0.070185383,Good,0.110281544,Medi,-0.331581892,167.6973734,2.22452626,0.106001634,-0.974687439,2.714311375,0.433659667,0.001715718,-2.765554032,0.013746625,0.823901843
CAR9-0904,1,2013,XER,7978069,10913,BOATABLE,R,10913,SINGLE,0,0.636386364,0.636386364,0,7/22/2013,CA,BOATABLE,38.80836238,-121.6352071,,0.010492255,144.7272727,-0.03933467,-0.717110229,-2.202631432,2 Medi,Poor,-2.289041432,Good,0.28886533,Good,0.227790405,106.5397189,2.027511547,0.002210608,-2.655488248,43.64707972,1.639955192,0.00090564,-3.043044603,-0.227242808,-0.232818534
CAR9-0906,1,2014,WMT,4439896,149891,BOATABLE,T,149891,SINGLE,0,0.575786364,0.575786364,0,8/12/2014,CA,BOATABLE,41.53926058,-123.5267321,,0.207594075,53.95454545,-0.265236527,-0.585026652,0.601244704,2 Medi,Good,0.235744704,Good,-0.142516527,Good,-0.022512199,61.47028995,1.788665262,0.002684749,-2.571096335,8.969226992,0.952755015,0.000391736,-3.407006581,-1.274922348,-0.661240369
CAR9-0908,1,2014,WMT,4442410,147030,BOATABLE,S,147030,SINGLE,0,0.045454545,0.045454545,0,7/22/2014,CA,BOATABLE,41.45639606,-123.9355648,,0.086226113,78.72727273,-0.066650781,-0.777756616,0.604905329,1 Low,Good,0.239405329,Good,0.05606922,Medi,-0.294950767,498.2916035,2.697483569,0.014440896,-1.84040585,36.86418851,1.566604678,0.001068354,-2.97128474,-0.836386088,0.144192551
CAR9-0909,1,2013,WMT,20294501,12159,BOATABLE,R,12159,SINGLE,0,0.833345455,0.833345455,0,9/16/2013,CA,BOATABLE,40.00190523,-121.2682255,,0.095554439,85.36363636,-0.294369507,-0.585026652,0.101498924,2 Medi,Good,-0.264001076,Good,-0.171649507,Good,-0.11929897,246.1197341,2.391146437,0.054358437,-1.264733038,83.18358039,1.920037609,0.018372072,-1.735841866,0.38512103,0.34977399
CAR9-0910,1,2014,XER,2820014,142290,BOATABLE,S,142290,SINGLE,0.606090909,1.954971429,1.348880519,0.606090909,6/17/2014,CA,BOATABLE,37.59637607,-121.1287613,,0.008591724,37.13636364,-0.202700976,-0.472018776,-1.128545599,3 High,Medi,-1.214955599,Good,0.125499024,Good,0.224414756,94.26688712,1.974359166,0.019762159,-1.704165604,0.224494896,-0.648793528,4.70632E-05,-4.327318298,-1.536226589,0.296021914
CAR9-0911,1,2014,WMT,2706253,151160,BOATABLE,S,151160,ANASTOM,0,0.409104545,0.409104545,0,8/19/2014,CA,BOATABLE,40.31843895,-123.771013,,0.069272727,42,-0.186479663,-0.600483603,1.318848935,2 Medi,Good,0.953348935,Good,-0.063759663,Good,0.0148394,35.57136493,1.55110053,0.006146209,-2.211392665,7.123581963,0.852698426,0.00123085,-2.90979477,-0.787147377,-0.55215052
CAR9-0912,1,2013,XER,15024989,10853,BOATABLE,R,10853,ANASTOM,0,0.863640909,0.863640909,0,7/17/2013,CA,BOATABLE,38.57234221,-121.3577452,,0.058615385,93.31818182,0.011589665,-0.958607315,0.654811272,2 Medi,Good,0.568401272,Good,0.339789665,Good,-0.093543311,123.3381042,2.091097269,0.024554591,-1.609867302,46.65777888,1.668924061,0.009288797,-2.03204051,0.759603219,0.399758397
CAR9-0913,1,2014,WMT,362143,149890,BOATABLE,T,149890,SINGLE,0,0.803059091,0.803059091,0,8/12/2014,CA,BOATABLE,41.8433107,-122.8997348,,0.051223447,36.18181818,-0.338316358,-0.592686366,1.042264229,2 Medi,Good,0.676764229,Medi,-0.215596358,Good,0.054060512,18.77517859,1.273584077,0.001015719,-2.993226394,2.938456935,0.46811933,0.000158968,-3.79869114,-1.668075535,-1.12237272
