nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingPotentialCat,GrazingPotentialWs
nrsa0809,11598,NRS_NH-10083,FW08NH020,1,2008,44.87331,-71.52952,4592867,2.886503334,1.304960046
nrsa0809,11564,NRS_NJ-10008,FW08NJ002,1,2008,40.81494,-75.04027,2587891,9.478263901,6.890726306
nrsa0809,11569,NRS_NJ-10015,FW08NJ008,1,2008,41.25012,-74.85555,4151692,0.254404937,4.399979427
nrsa0809,11570,NRS_NJ-10016,FW08NJ009,1,2008,40.33696,-74.93851,2590217,1.311016494,3.955280335
nrsa0809,11575,NRS_NJ-10025,FW08NJ019,1,2008,41.09547,-74.14833,6245648,5.98E-04,0.049305789
nrsa0809,11576,NRS_NJ-10026,FW08NJ021,1,2008,40.62462,-74.47444,9513050,1.685599575,1.685599575
nrsa0809,12076,NRS_NM-10037,FW08NM001,1,2008,35.97105,-106.605,17825906,0.076060211,0.102364128
nrsa0809,12077,NRS_NM-10046,FW08NM002,1,2008,36.59768,-106.5009,17844562,3.391151941,2.347166624
nrsa0809,12078,NRS_NM-10029,FW08NM003,1,2008,36.4358,-105.2366,20059534,1.39607216,2.960287985
nrsa0809,12083,NRS_NM-10062,FW08NM013,1,2008,35.37707,-104.5056,20039912,2.30514343,3.946909787
nrsa0809,NA,NRS_NM-10067,FW08NM018,1,2008,32.36055,-104.1852,22460201,2.654364421,5.982868399
nrsa0809,12090,NRS_NM-10074,FW08NM025,1,2008,35.24331,-104.9109,20817334,2.85788243,3.171901756
nrsa0809,12106,NRS_NM-10102,FW08NM070,1,2008,36.78331,-108.1187,17015697,1.555769894,1.710250834
nrsa0809,10854,NRS_NV-10003,FW08NV003,1,2008,40.31658,-116.9015,11174355,0.866648914,0.58558816
nrsa0809,10858,NRS_NV-10117,FW08NV004,1,2008,40.90311,-115.2243,10787024,2.227383705,2.057920627
nrsa0809,10872,NRS_NV-10076,FW08NV005,1,2008,39.21793,-117.0595,10693689,0.960199559,0.413022432
nrsa0809,10875,NRS_NV-10163,FW08NV006,1,2008,41.41767,-116.0343,23335952,0.685364318,0.440353027
nrsa0809,10876,NRS_NV-10014,FW08NV008,1,2008,41.71522,-115.229,23198686,4.1338993,1.067491813
nrsa0809,10885,NRS_NV-10070,FW08NV009,1,2008,38.32751,-114.2775,20594352,0.115683432,0.09197693
nrsa0809,10886,NRS_NV-10174,FW08NV010,1,2008,41.80682,-115.7046,23287531,1.395869965,1.141052429
nrsa0809,10887,NRS_NV-10056,FW08NV011,1,2008,41.21399,-116.3987,11187793,3.88392815,2.14344319
nrsa0809,10888,NRS_NV-10120,FW08NV012,1,2008,41.92147,-119.4433,24061295,0.241218604,0.194607205
nrsa0809,10890,NRS_NV-10281,FW08NV015,1,2008,41.01579,-116.0833,10774418,2.42203617,3.44708437
nrsa0809,10893,NRS_NV-10285,FW08NV019,1,2008,40.70241,-116.5235,11206810,2.257929753,3.067790703
nrsa0809,10896,NRS_NV-10288,FW08NV022,1,2008,41.7718,-117.806,11851079,4.667093981,4.864234324
nrsa0809,10897,NRS_NV-10292,FW08NV026,1,2008,41.39736,-117.4647,11139018,2.770122563,3.266777442
nrsa0809,10898,NRS_NV-10294,FW08NV028,1,2008,41.40884,-118.9109,11281846,2.89186308,2.817435181
nrsa0809,10901,NRS_NV-10298,FW08NV032,1,2008,36.64174,-114.5318,20624320,0.174758601,0.226558203
nrsa0809,10918,NRS_NV-10299,FW08NV033,1,2008,38.85858,-115.6673,11390644,2.048359707,1.19486758
nrsa0809,10922,NRS_NV-10300,FW08NV034,1,2008,40.91003,-117.9097,11154545,3.097597321,2.868945155
nrsa0809,10926,NRS_NV-10301,FW08NV035,1,2008,40.686,-116.7625,11208384,0.758181079,3.139063007
nrsa0809,10928,NRS_NV-10304,FW08NV038,1,2008,41.99575,-117.7707,11848891,7.471728249,5.083009645
nrsa0809,10979,NRS_NV-10305,FW08NV039,1,2008,41.77125,-117.383,11135436,2.090332408,1.922290218
nrsa0809,10978,NRS_NV-10307,FW08NV041,1,2008,41.3204,-115.6571,10762675,1.234115733,3.759700777
nrsa0809,10951,NRS_NV-10315,FW08NV049,1,2008,38.85055,-116.6049,11125011,0.047898999,0.047898999
nrsa0809,10956,NRS_NV-10316,FW08NV050,1,2008,40.41024,-118.3154,11157333,1.678217462,2.793862498
nrsa0809,10962,NRS_NV-10317,FW08NV051,1,2008,40.64966,-116.779,11207100,4.00295496,3.057297051
nrsa0809,10963,NRS_NV-10319,FW08NV053,1,2008,41.95777,-115.8638,23287029,0.82589671,0.82589671
nrsa0809,10964,NRS_NV-10320,FW08NV054,1,2008,41.27385,-118.4606,11851763,0.96574704,0.96574704
nrsa0809,10965,NRS_NV-10322,FW08NV056,1,2008,39.20075,-119.6299,11432215,13.32973146,4.295133381
nrsa0809,10971,NRS_NV-10323,FW08NV057,1,2008,41.13162,-115.4998,10763433,6.79777956,3.587253633
nrsa0809,10973,NRS_NV-10324,FW08NV058,1,2008,40.78824,-117.0442,11203330,5.978411818,3.094766886
nrsa0809,10990,NRS_NV-10329,FW08NV063,1,2008,40.39495,-116.1207,11227624,2.45289677,2.816242464
nrsa0809,10991,NRS_NV-10331,FW08NV065,1,2008,38.78148,-117.3402,11179295,0.028266351,0.029915849
nrsa0809,10992,NRS_NV-10332,FW08NV066,1,2008,40.69721,-118.1007,946040194,1.911135507,2.845218915
nrsa0809,11740,NRS_NY-10025,FW08NY002,1,2008,44.58851,-74.80835,15455920,2.684911633,2.684911633
nrsa0809,15535,NRS_NY-10008,FW08NY003,1,2008,42.96007,-75.78861,22026450,24.55634493,24.55634493
nrsa0809,11743,NRS_NY-10012,FW08NY004,1,2008,44.73815,-73.4766,9521357,18.35293268,18.35293268
nrsa0809,11747,NRS_NY-10017,FW08NY008,1,2008,42.60528,-73.47988,6185902,8.469604547,8.596085884
nrsa0809,11750,NRS_NY-10009,FW08NY014,1,2008,44.31879,-74.52344,15466705,9.582496184,6.00088907
nrsa0809,11751,NRS_NY-10031,FW08NY015,1,2008,42.50112,-74.43891,3246788,3.548442435,3.548442435
nrsa0809,11764,NRS_NY-10028,FW08NY016,1,2008,41.56287,-73.8456,6212224,6.454174873,5.014600542
nrsa0809,11789,NRS_NY-10071,FW08NY050,1,2008,43.3045,-76.3977,21972796,1.888448194,23.86103556
nrsa0809,12426,NRS_OH-10011,FW08OH003,1,2008,40.80568,-81.38993,19388310,4.336651791,7.877107803
nrsa0809,12427,NRS_OH-10012,FW08OH004,1,2008,39.74753,-82.77873,5217151,7.199400254,7.199400254
nrsa0809,12428,NRS_OH-10009,FW08OH005,1,2008,40.06408,-82.53392,15363363,9.51358088,11.80014322
nrsa0809,12437,NRS_OH-10020,FW08OH007,1,2008,41.51665,-81.22318,9858973,10.97521844,8.103383093
nrsa0809,12450,NRS_OH-10054,FW08OH031,1,2008,39.69271,-84.23254,3883720,1.00493257,12.77937557
nrsa0809,12454,NRS_OH-10055,FW08OH032,1,2008,40.515,-83.02567,5212175,5.336560552,6.59552929
nrsa0809,12452,NRS_OH-10056,FW08OH033,1,2008,40.3946,-82.50344,15401056,10.55269798,10.10337579
nrsa0809,12453,NRS_OH-10058,FW08OH035,1,2008,39.97683,-84.17017,3985854,3.606711503,12.99993714
nrsa0809,12276,NRS_OH-10061,FW08OH038,1,2008,41.45313,-81.82335,15594599,0.008391249,4.813614384
nrsa0809,13070,NRS_OK-10024,FW08OK002,1,2008,35.80399,-96.48335,535655,23.07329647,21.23091345
nrsa0809,13059,NRS_OK-10040,FW08OK007,1,2008,35.53755,-96.31584,538279,13.1577661,21.23038008
nrsa0809,13060,NRS_OK-10037,FW08OK010,1,2008,36.03835,-99.93046,5262424,33.37317799,18.16366988
nrsa0809,13062,NRS_OK-10022,FW08OK011,1,2008,35.04685,-98.30825,683473,30.2499625,31.00871144
nrsa0809,13061,NRS_OK-10031,FW08OK012,1,2008,35.69014,-95.16559,380740,13.80253009,13.80253009
nrsa0809,14415,NRS_OK-10016,FW08OK014,1,2008,36.00645,-97.33118,492724,27.40715636,24.11315365
nrsa0809,13066,NRS_OK-10074,FW08OK044,1,2008,34.92254,-99.1112,559903,29.25745691,38.62030414
nrsa0809,11003,NRS_OR-10205,FW08OR001,1,2008,43.64953,-124.0956,24528218,2.624435975,4.87787925
nrsa0809,11004,NRS_OR-10133,FW08OR002,1,2008,45.36812,-119.4463,23659640,9.013809315,29.3287893
nrsa0809,11005,NRS_OR-10359,FW08OR004,1,2008,44.62319,-119.6383,23824881,2.789918166,2.896941144
nrsa0809,11013,NRS_OR-10202,FW08OR005,1,2008,44.89843,-117.4242,24207875,3.994785486,8.127162526
nrsa0809,11014,NRS_OR-10312,FW08OR006,1,2008,43.8751,-123.5026,23889622,2.416180878,3.321896526
nrsa0809,11016,NRS_OR-10138,FW08OR008,1,2008,45.1145,-116.8564,24224945,0.733593597,0.733593597
nrsa0809,11017,NRS_OR-10306,FW08OR009,1,2008,45.30045,-123.4775,23876833,4.49079193,4.49079193
nrsa0809,11031,NRS_OR-10499,FW08OR035,1,2008,44.80638,-123.973,23880848,3.415091352,3.663747017
nrsa0809,11036,NRS_OR-10508,FW08OR044,1,2008,44.75269,-122.5141,23780491,13.07707345,2.559178344
nrsa0809,11041,NRS_OR-10515,FW08OR051,1,2008,44.31651,-123.2186,23763329,6.390640736,1.760149125
nrsa0809,11044,NRS_OR-10518,FW08OR054,1,2008,42.46828,-124.3453,23940179,2.374479835,3.087590074
nrsa0809,11045,NRS_OR-10522,FW08OR058,1,2008,44.14641,-122.577,23772873,1.51111027,1.009737889
nrsa0809,11047,NRS_OR-10523,FW08OR059,1,2008,43.57753,-123.5017,24526820,8.227999016,3.990988395
nrsa0809,11053,NRS_OR-10524,FW08OR060,1,2008,44.77924,-122.8165,23780461,5.728155698,3.712559839
nrsa0809,12406,NRS_PA-10022,FW08PA001,1,2008,41.86286,-75.51341,8088885,20.69295212,15.3797876
nrsa0809,12408,NRS_PA-10034,FW08PA005,1,2008,40.86922,-76.08339,2604777,1.875634642,2.083639101
nrsa0809,12410,NRS_PA-10046,FW08PA018,1,2008,39.84771,-76.13974,4725099,202.4866765,202.4866765
nrsa0809,12414,NRS_PA-10067,FW08PA039,1,2008,41.37243,-77.42404,8145208,0.744352333,4.545676402
nrsa0809,12756,NRS_IA-10101,FW08RIA9037,1,2008,40.83458,-93.85994,5136677,13.35799698,23.75451028
nrsa0809,12754,NRS_IA-10102,FW08RIA9038,1,2008,40.60777,-91.68336,4997861,2.416736754,7.906987833
nrsa0809,12755,NRS_IA-10103,FW08RIA9060,1,2008,40.58214,-94.14788,5104956,4.011963385,22.13996765
nrsa0809,12194,NRS_IL-10072,FW08RIL2AK07,1,2008,37.50634,-88.53684,11866612,1.510349022,1.863437815
nrsa0809,12183,NRS_IL-10073,FW08RIL2CA08,1,2008,38.59037,-88.74803,10422442,1.955851005,4.120610698
nrsa0809,12184,NRS_IL-10074,FW08RIL2DJE02,1,2008,40.65779,-90.23153,13585476,5.829615802,7.018133745
nrsa0809,12186,NRS_IL-10075,FW08RIL2ICE01,1,2008,37.51603,-89.38047,5089716,1.497744723,1.195783712
nrsa0809,12185,NRS_IL-10076,FW08RIL9002,1,2008,41.20811,-88.00207,13439281,0.983186781,8.225467135
nrsa0809,11254,NRS_IN-10053,FW08RIN9035,1,2008,39.01349,-85.50107,18450053,2.401397877,4.742615838
nrsa0809,11255,NRS_IN-10054,FW08RIN9046,1,2008,39.83419,-86.6845,18464804,3.447151017,3.949596712
nrsa0809,12758,NRS_KS-10088,FW08RKS9002,1,2008,38.4925,-96.58333,20906127,3.560484223,17.38829978
nrsa0809,12759,NRS_KS-10089,FW08RKS9003,1,2008,39.73791,-101.8769,11700806,20.22339086,10.92304034
nrsa0809,12805,NRS_KS-10090,FW08RKS9777,1,2008,39.10656,-96.60644,18841300,4.623207657,2.126923791
nrsa0809,12761,NRS_KS-10091,FW08RKS9888,1,2008,39.54455,-95.73113,745529,18.98764456,29.30504031
nrsa0809,12762,NRS_KS-10092,FW08RKS9999,1,2008,39.08721,-95.29023,3729225,33.03443288,28.00164993
nrsa0809,12398,NRS_LA-10189,FW08RLA900,1,2008,30.30791,-93.11349,15088127,12.666905,6.024272483
nrsa0809,11259,NRS_MI-10091,FW08RMI9002,1,2008,44.26823,-85.9963,12121292,0.695688857,2.650593285
nrsa0809,11258,NRS_MI-10092,FW08RMI9004,1,2008,43.42986,-85.71936,12134842,6.502566076,9.855351516
nrsa0809,11260,NRS_MI-10093,FW08RMI9105,1,2008,44.84533,-84.83292,12116572,0.112202535,0.87904037
nrsa0809,11256,NRS_MI-10094,FW08RMI9106,1,2008,44.59082,-85.07814,904060095,0.614266179,0.762212128
nrsa0809,11257,NRS_MI-10095,FW08RMI9110,1,2008,44.61247,-84.45743,12952968,0.00919928,0.389827522
nrsa0809,12763,NRS_MO-10078,FW08RMO9003,1,2008,36.70941,-90.69671,7522059,3.402060579,7.756638366
nrsa0809,12764,NRS_MO-10079,FW08RMO9006,1,2008,37.87069,-91.92975,7446467,12.26430073,12.77554474
nrsa0809,11972,NRS_ND-10336,FW08RND010456,1,2008,46.25351,-103.9119,9789690,21.97467323,9.789851024
nrsa0809,11971,NRS_ND-10337,FW08RND010458,1,2008,46.89423,-103.5408,14569800,5.289923132,9.733932284
nrsa0809,11974,NRS_ND-10338,FW08RND010460,1,2008,46.77388,-102.4275,16235901,17.70715858,17.02712586
nrsa0809,11962,NRS_ND-10339,FW08RND9033,1,2008,48.83914,-98.00571,14415343,0.807551554,0.86513809
nrsa0809,11963,NRS_ND-10340,FW08RND9138,1,2008,48.82919,-100.0674,14156586,25.18200073,7.630017875
nrsa0809,12765,NRS_NE-10102,FW08RNE9010,1,2008,42.76732,-103.9276,5441900,2.987282997,2.987282997
nrsa0809,12766,NRS_NE-10103,FW08RNE9011,1,2008,42.69058,-103.5487,16100983,1.124163969,6.489828962
nrsa0809,12789,NRS_NE-10104,FW08RNE9022,1,2008,40.11066,-97.05787,4020363,9.383718751,15.88090121
nrsa0809,12788,NRS_NE-10105,FW08RNE9024,1,2008,40.48034,-101.5834,19080501,15.11999461,15.11999461
nrsa0809,12768,NRS_NE-10106,FW08RNE9999,1,2008,42.44966,-103.2627,16068221,20.27059579,12.42510164
nrsa0809,12111,NRS_NM-10109,FW08RNM9001,1,2008,35.95105,-103.6974,20025279,6.034203326,6.692103875
nrsa0809,12112,NRS_NM-10110,FW08RNM9002,1,2008,36.22155,-103.8507,20024071,8.54847501,7.177025302
nrsa0809,12113,NRS_NM-10111,FW08RNM9004,1,2008,36.58844,-103.3148,13859134,7.597815236,9.239936339
nrsa0809,12114,NRS_NM-10113,FW08RNM9030,1,2008,36.17931,-105.8292,17864758,0.318656308,0.581754967
nrsa0809,12115,NRS_NM-10114,FW08RNM9049,1,2008,32.74983,-105.9117,20853647,1.41698063,0.534114607
nrsa0809,12116,NRS_NM-10115,FW08RNM9060,1,2008,36.93109,-105.7357,17863214,0.431835387,4.426679798
nrsa0809,12117,NRS_NM-10120,FW08RNM9081,1,2008,35.32356,-103.9811,20031695,3.882135252,3.562072123
nrsa0809,11733,NRS_NY-10088,FW08RNY9004,1,2008,43.2519,-73.83516,22288391,2.566536715,0.963724532
nrsa0809,11734,NRS_NY-10089,FW08RNY9005,1,2008,44.29785,-75.35973,15493002,8.33192957,6.365858608
nrsa0809,11735,NRS_NY-10091,FW08RNY9007,1,2008,43.23096,-74.18653,22297330,1.307101045,0.175323207
nrsa0809,12424,NRS_OH-10066,FW08ROH9019,1,2008,39.63976,-83.01538,5218065,4.846670761,5.891786924
nrsa0809,12146,NRS_WI-10112,FW08RWI9225,1,2008,42.89707,-88.69354,13296008,12.33020977,14.7105725
nrsa0809,12168,NRS_WI-10113,FW08RWI9226,1,2008,43.00961,-88.83345,13283896,26.87953222,39.81628226
nrsa0809,11878,NRS_SD-10104,FW08SD004,1,2008,43.69678,-102.1639,16071540,3.449711298,11.97795436
nrsa0809,11880,NRS_SD-10012,FW08SD005,1,2008,43.4135,-98.87786,11550378,28.60946624,24.11798835
nrsa0809,11881,NRS_SD-10039,FW08SD009,1,2008,43.52787,-101.7976,16074364,6.113471991,15.24683638
nrsa0809,11882,NRS_SD-10142,FW08SD010,1,2008,45.77107,-101.277,21831213,11.6904685,13.70464303
nrsa0809,11883,NRS_SD-10059,FW08SD012,1,2008,43.28702,-102.8175,16097365,8.042811418,15.14628941
nrsa0809,11884,NRS_SD-10024,FW08SD016,1,2008,45.68732,-101.8395,21831539,9.911767022,10.86311897
nrsa0809,11896,NRS_SD-10020,FW08SD019,1,2008,43.38209,-102.3896,16096497,3.828598617,7.040917518
nrsa0809,11887,NRS_SD-10082,FW08SD020,1,2008,43.82175,-99.45185,11547252,10.17412973,7.222584899
nrsa0809,11888,NRS_SD-10002,FW08SD021,1,2008,44.28504,-103.7937,5458404,2.077008909,2.036695421
nrsa0809,11889,NRS_SD-10081,FW08SD022,1,2008,45.50981,-101.0848,21832875,7.55613514,9.637264742
nrsa0809,11890,NRS_SD-10288,FW08SD025,1,2008,43.78582,-103.0622,14396444,14.26147755,4.950314324
nrsa0809,11897,NRS_SD-10306,FW08SD043,1,2008,45.62072,-102.3782,16187292,11.91660823,8.649213342
nrsa0809,11921,NRS_SD-10320,FW08SD057,1,2008,44.04588,-99.15813,12583589,9.581489692,26.13039318
nrsa0809,11904,NRS_SD-10321,FW08SD058,1,2008,43.4873,-102.4814,16095563,7.753378668,7.07743464
nrsa0809,11920,NRS_SD-10324,FW08SD061,1,2008,43.91601,-99.81949,11530735,17.27801219,14.49016133
nrsa0809,NA,NRS_SD-10326,FW08SD063,1,2008,44.5204,-101.9941,14376633,1.571001389,8.336959188
nrsa0809,12466,NRS_TN-10036,FW08TN002,1,2008,36.37563,-84.25585,14643159,6.487923835,6.487923835
nrsa0809,12468,NRS_TN-10009,FW08TN004,1,2008,36.45873,-82.42142,19754221,52.33325884,36.05045132
nrsa0809,12465,NRS_TN-10006,FW08TN005,1,2008,36.31967,-87.67491,11883580,24.56662468,19.83371179
nrsa0809,12470,NRS_TN-10053,FW08TN006,1,2008,36.52333,-81.95673,19752219,12.00205941,12.00205941
nrsa0809,11703,NRS_TN-10064,FW08TN017,1,2008,36.24613,-89.64035,7470394,0.050315927,13.80804216
nrsa0809,12479,NRS_TN-10065,FW08TN018,1,2008,36.19969,-86.67293,18408586,3.809507508,21.66586432
nrsa0809,12481,NRS_TN-10071,FW08TN024,1,2008,35.06898,-86.96136,19594674,65.33376212,36.95590032
nrsa0809,12482,NRS_TN-10072,FW08TN025,1,2008,35.9016,-87.84313,19503026,24.82439868,13.35975288
nrsa0809,12483,NRS_TN-10074,FW08TN027,1,2008,35.95221,-83.7958,22144762,12.24218926,18.27030216
nrsa0809,12484,NRS_TN-10076,FW08TN029,1,2008,35.76148,-87.49864,19516176,5.341827314,32.53012862
nrsa0809,12486,NRS_TN-10078,FW08TN031,1,2008,36.22267,-82.97199,19484892,95.8783919,56.35948466
nrsa0809,12487,NRS_TN-10082,FW08TN035,1,2008,36.49377,-83.61879,22540552,23.20078761,23.20078761
nrsa0809,11704,NRS_TN-10090,FW08TN049,1,2008,36.07297,-89.68024,7470416,2.278193685,13.80678464
nrsa0809,11708,NRS_TN-10095,FW08TN081,1,2008,36.4729,-89.43741,7470320,0.045724792,13.81942696
nrsa0809,NA,NRS_TN-10096,FW08TN085,1,2008,35.21967,-90.07278,7474808,0.937071182,13.75992454
nrsa0809,11710,NRS_TN-10097,FW08TN097,1,2008,35.67628,-89.93773,7471678,2.169527825,13.78246001
nrsa0809,11711,NRS_TN-10098,FW08TN177,1,2008,35.78381,-89.76312,7471668,3.657236179,13.78343409
nrsa0809,11712,NRS_TN-10099,FW08TN261,1,2008,35.1475,-90.06547,7474818,0.285413555,13.74975842
nrsa0809,11713,NRS_TN-10100,FW08TN285,1,2008,35.02164,-90.23656,7474854,1.752388121,13.74681845
nrsa0809,11139,NRS_TX-10033,FW08TX003,1,2008,30.28719,-98.8956,5785441,13.949806,12.18077093
nrsa0809,11140,NRS_TX-10051,FW08TX004,1,2008,32.28044,-97.97062,5511974,24.25312157,42.59167503
nrsa0809,16069,NRS_TX-10065,FW08TX005,1,2008,28.36602,-97.56988,5290219,18.66568375,24.26235822
nrsa0809,11144,NRS_TX-10016,FW08TX010,1,2008,30.59756,-98.0699,5778961,11.03352552,8.972602088
nrsa0809,11145,NRS_TX-10019,FW08TX011,1,2008,33.06838,-94.46844,1015993,7.590642676,7.262117957
nrsa0809,12333,NRS_TX-10073,FW08TX013,1,2008,30.95941,-95.83094,1490758,41.88022112,41.61315627
nrsa0809,12334,NRS_TX-10010,FW08TX014,1,2008,31.59065,-98.12717,2578249,35.69318452,24.60450165
nrsa0809,11146,NRS_TX-10059,FW08TX017,1,2008,31.54151,-97.41664,5523904,25.5053143,26.9899269
nrsa0809,12340,NRS_TX-10030,FW08TX019,1,2008,30.61815,-94.29303,1165033,6.202253882,5.215499662
nrsa0809,11151,NRS_TX-10097,FW08TX031,1,2008,30.87366,-97.62101,5588716,26.07585484,29.69051339
nrsa0809,12338,NRS_TX-10113,FW08TX047,1,2008,31.53466,-96.58775,5574915,35.55064164,35.55064164
nrsa0809,12339,NRS_TX-10140,FW08TX088,1,2008,30.51304,-98.51028,5757682,17.00782634,11.72291818
nrsa0809,12243,NRS_UT-10120,FW08UT001,1,2008,41.27422,-112.1539,7913960,2.017210263,7.438582153
nrsa0809,12245,NRS_UT-10056,FW08UT003,1,2008,37.55194,-113.4091,14597511,1.038022743,1.098247083
nrsa0809,12247,NRS_UT-10149,FW08UT005,1,2008,38.18237,-111.1541,4900971,0.489088404,0.86921694
nrsa0809,12248,NRS_UT-10119,FW08UT007,1,2008,38.33326,-112.1854,3507383,17.35204474,5.076336382
nrsa0809,12249,NRS_UT-10014,FW08UT008,1,2008,40.89494,-110.4231,3199234,0.225148584,0.250591228
nrsa0809,12250,NRS_UT-10122,FW08UT009,1,2008,37.31865,-113.7169,10023464,4.200736314,1.356867531
nrsa0809,12251,NRS_UT-10118,FW08UT010,1,2008,39.36164,-111.0437,4876421,0.355415241,0.811347931
nrsa0809,12252,NRS_UT-10150,FW08UT011,1,2008,41.79783,-113.7102,23176941,15.37806798,8.429007927
nrsa0809,12253,NRS_UT-10018,FW08UT012,1,2008,37.95368,-112.0634,10807265,1.202913229,1.177340854
nrsa0809,12254,NRS_UT-10063,FW08UT013,1,2008,40.66223,-111.1799,10092650,2.588125056,2.588125056
nrsa0809,12257,NRS_UT-10255,FW08UT028,1,2008,41.6246,-111.7299,666156,5.349668248,15.04688837
nrsa0809,12259,NRS_UT-10278,FW08UT051,1,2008,38.37091,-110.7567,4902157,27.94180517,3.074586653
nrsa0809,12260,NRS_UT-10280,FW08UT053,1,2008,38.18736,-112.0947,10806051,9.778272802,5.673875568
nrsa0809,12242,NRS_UT-10281,FW08UT054,1,2008,38.69666,-109.4113,3379071,0.477191738,3.115623085
nrsa0809,12264,NRS_UT-10292,FW08UT067,1,2008,37.85232,-111.4473,3277705,0.049998324,0.079184061
nrsa0809,12266,NRS_UT-10298,FW08UT080,1,2008,41.48978,-111.2582,7882406,10.00492378,7.678794583
nrsa0809,12267,NRS_UT-10304,FW08UT099,1,2008,39.9903,-111.0284,3906307,1.159074195,0.98853761
nrsa0809,12294,NRS_VA-10019,FW08VA001,1,2008,37.88508,-79.15866,8539107,16.75869534,16.75869534
nrsa0809,12296,NRS_VA-10067,FW08VA005,1,2008,37.46347,-80.34805,8526555,10.96741684,7.571955867
nrsa0809,12297,NRS_VA-10008,FW08VA006,1,2008,37.15927,-82.16605,1088175,0.293770939,0.955205978
nrsa0809,12290,NRS_VA-10030,FW08VA007,1,2008,37.63334,-78.90303,8546607,6.579346861,10.42176631
nrsa0809,12300,NRS_VA-10045,FW08VA008,1,2008,37.70786,-77.98929,8572603,8.309330986,8.309330986
nrsa0809,12324,NRS_VA-10039,FW08VA010,1,2008,38.20339,-77.63951,8490226,11.33219433,15.16356196
nrsa0809,12307,NRS_VA-10102,FW08VA037,1,2008,37.15941,-80.85783,6908415,13.52249996,16.80338419
nrsa0809,12308,NRS_VA-10107,FW08VA042,1,2008,37.23958,-79.44911,8625173,49.28902396,42.61169309
nrsa0809,12345,NRS_VT-10093,FW08VT001,1,2008,44.28116,-72.45385,4577592,7.408786245,4.850659534
nrsa0809,12346,NRS_VT-10090,FW08VT002,1,2008,44.78315,-72.85898,4590501,21.55919571,23.42077629
nrsa0809,11134,NRS_VT-10095,FW08VT003,1,2008,43.94606,-72.71105,6083515,16.62444963,12.61670957
nrsa0809,11135,NRS_VT-10091,FW08VT004,1,2008,44.80615,-72.13634,4599835,21.73468368,19.07287124
nrsa0809,11136,NRS_VT-10096,FW08VT005,1,2008,44.21421,-72.96547,4577670,10.45878044,15.66961012
nrsa0809,12351,NRS_VT-10103,FW08VT011,1,2008,44.48913,-73.14832,4578832,9.544028477,4.900472268
nrsa0809,12354,NRS_VT-10106,FW08VT014,1,2008,44.42187,-73.01538,4578848,3.551361002,4.687415248
nrsa0809,12355,NRS_VT-10108,FW08VT016,1,2008,43.65977,-72.33974,6086593,1.621773845,7.757768272
nrsa0809,12356,NRS_VT-10110,FW08VT018,1,2008,44.31823,-72.72694,4578132,1.903111146,4.693847346
nrsa0809,12357,NRS_VT-10114,FW08VT022,1,2008,42.93002,-72.60988,10103928,0.589241099,3.032981699
nrsa0809,15484,NRS_WA-10004,FW08WA001,1,2008,48.66937,-118.5003,23053605,0.215549998,0.215549998
nrsa0809,12497,NRS_WA-10152,FW08WA005,1,2008,46.20887,-121.7939,24242137,0.033049888,0.061963805
nrsa0809,15839,NRS_WA-10164,FW08WA006,1,2008,47.93448,-120.3067,23074337,0.141873289,0.32086512
nrsa0809,12359,NRS_WA-10206,FW08WA007,1,2008,47.46288,-120.6611,23081454,0.488455902,0.351521082
nrsa0809,12499,NRS_WA-10338,FW08WA028,1,2008,47.50383,-119.2924,23097070,14.26734057,2.544270643
nrsa0809,15844,NRS_WA-10350,FW08WA040,1,2008,47.67982,-117.2172,947010233,3.118011866,0.545983426
nrsa0809,12157,NRS_WI-10061,FW08WI031,1,2008,44.74817,-91.1514,13098604,19.18965146,32.55573811
nrsa0809,12169,NRS_WI-10066,FW08WI036,1,2008,45.0796,-88.62394,9027987,0,3.601948839
nrsa0809,12171,NRS_WI-10070,FW08WI040,1,2008,45.66598,-91.17972,13123024,3.481281329,1.874456559
nrsa0809,NA,NRS_WI-10084,FW08WI054,1,2008,43.30777,-90.85485,13625743,67.3121696,31.65961269
nrsa0809,12180,NRS_WI-10085,FW08WI055,1,2008,46.60641,-90.68854,1813331,9.096436253,2.279125325
nrsa0809,12543,NRS_WV-10018,FW08WV006,1,2008,39.13143,-81.34434,19414571,9.589165149,5.964399041
nrsa0809,NA,NRS_WV-10022,FW08WV010,1,2008,39.39873,-81.41908,15434062,7.924535823,8.493693585
nrsa0809,12556,NRS_WV-10025,FW08WV013,1,2008,38.32992,-81.58527,6925255,0.163787329,16.59445727
nrsa0809,12557,NRS_WV-10026,FW08WV014,1,2008,38.81709,-82.10041,19314616,31.30192095,12.81744336
nrsa0809,12558,NRS_WV-10034,FW08WV022,1,2008,39.21058,-81.15284,19414149,3.543528871,6.406826775
nrsa0809,12569,NRS_WV-10035,FW08WV023,1,2008,39.4783,-80.88022,15431946,6.354776647,4.220657507
