SITE_ID,VISIT_NO,YEAR,UID,COMID,LAT_DD83,LON_DD83,REALM,PFC_ALG,PFC_AQM,PFC_BRS,PFC_HUM,PFC_LVT,PFC_LWD,PFC_OHV,PFC_RCK,PFC_UCB,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,SumAll_PFC,SumAll_noAlgAQM,SumNat_PFC,SumBig_PFC,XFC_NAT_ALG_AQM
AZRO-1031,1,2014,138451,21355745,33.29637138,-109.1921191,WADEABLE,0.818181818,0.090909091,0.2,0,0.636363636,0,0.636363636,0.545454545,0.181818182,0.106818182,0.287272727,0.004545455,0.01,0,0.031818182,0,0.175909091,0.097727273,0.027272727,0.009090909,3.109090908,2.199999999,3.109090908,2.199999999,0.287272728
AZS9-0929,1,2013,10646,21351925,33.67588001,-109.0840924,WADEABLE,0,0.090909091,0,0,0.818181818,0,1,0.818181818,0,0,0.418181818,0.004545455,0,0,0.040909091,0,0.413636364,0.097727273,0.275,0,2.727272727,2.636363636,2.727272727,2.636363636,0.418181819
AZSS-1106,1,2013,10619,20493415,33.89019368,-109.4719994,WADEABLE,0,1,0.090909091,0,0.090909091,0.181818182,0.363636364,0.5,0.545454545,0,0.774090909,0.597727273,0.004545455,0,0.004545455,0.056818182,0.176363636,0.018181818,0.065,0.027272727,2.772727273,1.772727273,2.772727273,1.772727273,0.77409091
AZSS-1111,1,2014,138550,1409141,36.41929808,-109.1022462,WADEABLE,0,0.272727273,0.636363636,0,0.454545455,0,0.363636364,0.454545455,0,0,0.384090909,0.031818182,0.104545455,0,0.059090909,0,0.352272727,0.111363636,0.077272727,0,2.181818183,1.90909091,2.181818183,1.90909091,0.384090909
AZSS-1115,1,2013,10058,22428278,34.33749062,-111.013777,WADEABLE,0.454545455,0.454545455,0.818181818,0,0.8,0,0.181818182,1,0.454545455,0.022727273,0.337272727,0.022727273,0.077272727,0,0.06,0,0.291818182,0.027272727,0.104545455,0.022727273,4.163636365,3.254545455,4.163636365,3.254545455,0.337272728
AZSS-1116,1,2014,140740,21309101,31.88152871,-109.2165271,WADEABLE,0.181818182,0,0.181818182,0,0.090909091,0,0.090909091,0.363636364,0,0.009090909,0.081818182,0,0.027272727,0,0.004545455,0,0.072727273,0.022727273,0.018181818,0,0.90909091,0.727272728,0.90909091,0.727272728,0.081818182
AZSS-1121,1,2014,138742,1386420,36.83969834,-110.675499,WADEABLE,0,0.181818182,0.454545455,0,0.454545455,0,0.363636364,0.727272727,0.090909091,0,0.336363636,0.009090909,0.040909091,0,0.059090909,0,0.327272727,0.036363636,0.168181818,0.022727273,2.272727274,2.090909092,2.272727274,2.090909092,0.336363636
AZSS-1125,1,2014,152990,1386116,36.82973042,-110.3669938,WADEABLE,0,0.818181818,0.454545455,0,1,0.090909091,0.909090909,0,0,0,1.477272727,0.434090909,0.125,0,0.5,0.004545455,1.043181818,0.413636364,0,0,3.272727273,2.454545455,3.272727273,2.454545455,1.477272728
CALS-1087,1,2014,143560,1678799,39.61321377,-121.7793684,BOATABLE,0.454545455,0.909090909,1,0,0.272727273,0.272727273,1,0.181818182,0,0.022727273,0.35,0.1,0.068181818,0,0.013636364,0.013636364,0.227272727,0.104545455,0.027272727,0,4.090909092,2.727272728,4.090909092,2.727272728,0.350000001
CALS-1089,1,2014,139170,22563072,33.9308207,-117.5939795,WADEABLE,0.454545455,0.545454545,0.909090909,0,0.909090909,0,1,0,0,0.022727273,0.227272727,0.027272727,0.045454545,0,0.063636364,0,0.177272727,0.068181818,0,0,3.818181818,2.818181818,3.818181818,2.818181818,0.227272727
CALS-1098,1,2014,141360,8287522,39.75738866,-123.7248394,WADEABLE,0.363636364,0.454545455,0.909090909,0,0.818181818,0.272727273,0.818181818,1,0.545454545,0.018181818,0.404545455,0.022727273,0.081818182,0,0.040909091,0.068181818,0.363636364,0.040909091,0.104545455,0.027272727,5.181818182,4.363636363,5.181818182,4.363636363,0.404545455
CALS-1099,1,2014,145010,10744456,38.36417217,-119.444778,WADEABLE,0,0.818181818,0.818181818,0,1,0,1,1,0,0,0.413636364,0.040909091,0.040909091,0,0.05,0,0.372727273,0.05,0.231818182,0,4.636363636,3.818181818,4.636363636,3.818181818,0.413636364
CALS-1102,1,2014,144680,20288196,37.89015986,-118.7154474,WADEABLE,0.818181818,1,0,0,1,0,1,0,0.454545455,0.059090909,0.8,0.309090909,0,0,0.159090909,0,0.431818182,0.25,0,0.022727273,4.272727273,2.454545455,4.272727273,2.454545455,0.8
CALS-1106,1,2014,145840,22226634,41.93373124,-124.1084049,WADEABLE,0,0,1,0,0.636363636,0.090909091,0.636363636,0.818181818,0,0,0.177272727,0,0.05,0,0.031818182,0.004545455,0.177272727,0.031818182,0.059090909,0,3.181818181,3.181818181,3.181818181,3.181818181,0.177272728
CALS-1108,1,2014,143561,2847191,39.40277014,-122.1702517,BOATABLE,0.909090909,0.181818182,0,0,0,0,1,0,0,0.045454545,0.104545455,0.009090909,0,0,0,0,0.05,0.05,0,0,2.090909091,1,2.090909091,1,0.104545454
CALS-1115,1,2014,142640,12075424,39.98053472,-121.9723444,WADEABLE,1,0.181818182,0.909090909,0,0.818181818,0.272727273,0.909090909,1,0.181818182,0.068181818,0.5,0.009090909,0.063636364,0,0.059090909,0.013636364,0.422727273,0.045454545,0.213636364,0.027272727,5.272727273,4.090909091,5.272727273,4.090909091,0.5
CALS-1116,1,2014,148980,2557043,41.91258241,-120.9212517,WADEABLE,0.909090909,1,0.363636364,0,0.909090909,0,1,0.272727273,0.545454545,0.118181818,0.522727273,0.231818182,0.018181818,0,0.045454545,0,0.172727273,0.068181818,0.013636364,0.027272727,5,3.090909091,5,3.090909091,0.522727272
CALS-1120,1,2014,148500,8265420,41.55364087,-121.9246851,WADEABLE,0.090909091,0,1,0,0.6,0,0.545454545,1,0.181818182,0.004545455,0.357272727,0,0.05,0,0.03,0,0.352727273,0.027272727,0.236363636,0.009090909,3.418181818,3.327272727,3.418181818,3.327272727,0.357272727
CAR9-0901,1,2014,147300,4442592,41.31852852,-123.5279598,BOATABLE,1,0.090909091,0.090909091,0,0,0,0.545454545,0.454545455,0.090909091,0.265909091,0.420454545,0.022727273,0.004545455,0,0,0,0.131818182,0.027272727,0.095454545,0.004545455,2.272727273,1.181818182,2.272727273,1.181818182,0.420454546
CAR9-0901,2,2014,149700,4442592,41.31852852,-123.5279598,BOATABLE,0.727272727,0.545454545,0,0,0,0,0.454545455,0.454545455,0,0.168181818,0.379545455,0.063636364,0,0,0,0,0.147727273,0.022727273,0.125,0,2.181818182,0.90909091,2.181818182,0.90909091,0.379545455
CAR9-0902,1,2013,10234,17572955,34.35671323,-119.0198808,WADEABLE,1,1,0.181818182,0,0.545454545,0,1,0.181818182,0,0.159090909,0.6,0.309090909,0.027272727,0,0.027272727,0,0.131818182,0.068181818,0.009090909,0,3.909090909,1.909090909,3.909090909,1.909090909,0.599999999
CAR9-0903,1,2013,11738,8270711,38.81627171,-123.0111924,BOATABLE,0.545454545,0.636363636,0.636363636,0.090909091,0.090909091,0.090909091,0.727272727,0.090909091,0.090909091,0.045454545,0.468181818,0.218181818,0.031818182,0.052272727,0.004545455,0.004545455,0.152272727,0.102272727,0.004545455,0.004545455,2.999999999,1.818181818,2.909090908,1.727272727,0.415909092
CAR9-0903,2,2013,12350,8270711,38.81627171,-123.0111924,BOATABLE,0.636363636,0.818181818,0.545454545,0.090909091,0.181818182,0,0.818181818,0,0,0.068181818,0.463636364,0.247727273,0.045454545,0.052272727,0.009090909,0,0.095454545,0.040909091,0,0,3.09090909,1.636363636,2.999999999,1.545454545,0.411363636
CAR9-0904,1,2013,10913,7978069,38.80836238,-121.6352071,BOATABLE,0.454545455,0.454545455,0.727272727,0.272727273,0.181818182,0.363636364,0.818181818,0,0.090909091,0.070454545,0.447727273,0.115909091,0.072727273,0.079545455,0.009090909,0.036363636,0.181818182,0.059090909,0,0.004545455,3.363636365,2.454545455,3.090909092,2.181818182,0.368181818
CAR9-0906,1,2014,149891,4439896,41.53926058,-123.5267321,BOATABLE,1,0.636363636,0.727272727,0,0,0,1,0.727272727,0,0.152272727,0.536363636,0.134090909,0.036363636,0,0,0,0.25,0.086363636,0.127272727,0,4.09090909,2.454545454,4.09090909,2.454545454,0.536363635
CAR9-0908,1,2014,147030,4442410,41.45639606,-123.9355648,BOATABLE,0.818181818,0,0.181818182,0,0,0.090909091,0,0.454545455,0,0.313636364,0.470454545,0,0.027272727,0,0,0.004545455,0.156818182,0,0.125,0,1.545454546,0.727272728,1.545454546,0.727272728,0.470454546
CAR9-0909,1,2013,12159,20294501,40.00190523,-121.2682255,BOATABLE,0.181818182,0.363636364,1,0,0.181818182,0.272727273,1,0.727272727,0,0.084090909,0.406818182,0.072727273,0.068181818,0,0.009090909,0.013636364,0.25,0.104545455,0.054545455,0,3.727272728,3.181818182,3.727272728,3.181818182,0.406818183
CAR9-0910,1,2014,142290,2820014,37.59637607,-121.1287613,BOATABLE,0,1,0.909090909,0.181818182,0,0.090909091,1,0.090909091,0,0,0.531818182,0.195454545,0.045454545,0.009090909,0,0.004545455,0.327272727,0.272727273,0.004545455,0,3.272727273,2.272727273,3.090909091,2.090909091,0.522727273
CAR9-0911,1,2014,151160,2706253,40.31843895,-123.771013,BOATABLE,0.727272727,0,0.636363636,0,0.090909091,0,0.636363636,0.454545455,0,0.290909091,0.531818182,0,0.031818182,0,0.004545455,0,0.240909091,0.031818182,0.172727273,0,2.545454545,1.818181818,2.545454545,1.818181818,0.53181818300000006
CAR9-0912,1,2013,10853,15024989,38.57234221,-121.3577452,BOATABLE,0.454545455,0.909090909,0.727272727,0,0,0.090909091,0.818181818,0,0,0.106818182,0.513636364,0.306818182,0.036363636,0,0,0.004545455,0.1,0.059090909,0,0,3,1.636363636,3,1.636363636,0.513636364
CAR9-0913,1,2014,149890,362143,41.8433107,-122.8997348,BOATABLE,0.909090909,1,0.909090909,0,0,0,1,0.090909091,0,0.063636364,0.590909091,0.281818182,0.063636364,0,0,0,0.245454545,0.159090909,0.022727273,0,3.909090909,2,3.909090909,2,0.590909092
CARM-1002,1,2014,152730,19791983,36.90881607,-119.7762319,BOATABLE,0.636363636,0.363636364,1,0,0.909090909,0.090909091,1,0,0,0.031818182,0.272727273,0.018181818,0.086363636,0,0.045454545,0.022727273,0.222727273,0.068181818,0,0,4,3,4,3,0.272727272
CARM-1003,1,2013,10147,1897364,37.90975821,-121.3253034,BOATABLE,0,0.909090909,0.545454545,0.909090909,0,0.090909091,0.363636364,0.090909091,0,0,0.938636364,0.202272727,0.027272727,0.663636364,0,0.004545455,0.072727273,0.036363636,0.004545455,0,2.909090909,2,2,1.090909091,0.275
CARM-1004,1,2014,147301,4442642,41.27034674,-123.6039642,BOATABLE,0.636363636,0.272727273,0.181818182,0,0,0,0.545454545,0.818181818,0.181818182,0.161363636,0.425,0.031818182,0.009090909,0,0,0,0.231818182,0.027272727,0.186363636,0.009090909,2.636363636,1.727272727,2.636363636,1.727272727,0.424999999
CARM-1006,1,2014,142860,2820096,37.55587762,-121.1504704,BOATABLE,0.090909091,0.818181818,0.909090909,0,0,0.181818182,0.363636364,0,0,0.004545455,0.118181818,0.040909091,0.045454545,0,0,0.009090909,0.072727273,0.018181818,0,0,2.363636364,1.454545455,2.363636364,1.454545455,0.118181818
CARM-1007,1,2013,10141,15048089,38.43500642,-121.5249117,BOATABLE,0,0.090909091,0.545454545,0.909090909,0,0.181818182,0.636363636,0.454545455,0,0,0.977272727,0.022727273,0.027272727,0.609090909,0,0.027272727,0.345454545,0.031818182,0.259090909,0,2.818181818,2.727272727,1.909090909,1.818181818,0.368181818
CARM-1010,1,2013,10756,2845795,39.50075827,-121.9976333,BOATABLE,0.272727273,0.545454545,0.818181818,0,0,0.363636364,0.454545455,0.181818182,0,0.013636364,0.186363636,0.063636364,0.040909091,0,0,0.036363636,0.109090909,0.022727273,0.009090909,0,2.636363637,1.818181819,2.636363637,1.818181819,0.186363637
CARM-1011,1,2013,10785,2496070,40.47343187,-122.3032346,BOATABLE,0.090909091,1,0.909090909,0.363636364,0.545454545,0.454545455,1,0.181818182,0.090909091,0.004545455,0.563636364,0.254545455,0.081818182,0.018181818,0.027272727,0.022727273,0.286363636,0.140909091,0.009090909,0.004545455,4.636363637,3.545454546,4.272727273,3.181818182,0.545454547
CARM-1012,1,2014,151000,2702657,40.51054489,-124.1485501,BOATABLE,1,0.181818182,0.454545455,0,0,0.090909091,0.363636364,0,0,0.559090909,0.631818182,0.027272727,0.022727273,0,0,0.004545455,0.045454545,0.018181818,0,0,2.090909092,0.90909091,2.090909092,0.90909091,0.631818182
CARM-1014,1,2014,141590,12074510,39.88091785,-122.0575371,BOATABLE,0.454545455,0.727272727,0.818181818,0,0,0.272727273,1,0.363636364,0,0.040909091,0.415909091,0.179545455,0.040909091,0,0,0.013636364,0.195454545,0.068181818,0.072727273,0,3.636363637,2.454545455,3.636363637,2.454545455,0.415909092
CARO-1040,1,2014,141200,1909502,38.12112824,-121.5295484,BOATABLE,0.909090909,0.818181818,0.545454545,0,0,0.181818182,0.545454545,0,0.090909091,0.045454545,0.55,0.106818182,0.027272727,0,0,0.009090909,0.397727273,0.338636364,0,0.022727273,3.09090909,1.363636363,3.09090909,1.363636363,0.55
CARO-1042,1,2014,142620,2833552,37.39212725,-120.7909165,BOATABLE,0.090909091,1,1,0.090909091,0.181818182,0.636363636,0.727272727,0.090909091,0,0.004545455,0.429545455,0.234090909,0.068181818,0.004545455,0.009090909,0.031818182,0.186363636,0.072727273,0.004545455,0,3.818181818,2.727272727,3.727272727,2.636363636,0.425000001
CARO-1043,1,2014,140790,17066926,38.18245209,-120.701041,WADEABLE,0,0.272727273,0.727272727,0,0.636363636,0.272727273,0.909090909,0.272727273,0,0,0.275,0.013636364,0.054545455,0,0.115909091,0.031818182,0.261363636,0.045454545,0.013636364,0,3.090909091,2.818181818,3.090909091,2.818181818,0.275000001
CARO-1047,1,2014,141010,3953581,38.15220172,-121.284086,BOATABLE,0.181818182,0.727272727,0.909090909,0.454545455,0.454545455,0.545454545,0.909090909,0.090909091,0.090909091,0.009090909,0.309090909,0.036363636,0.063636364,0.077272727,0.022727273,0.045454545,0.186363636,0.045454545,0.004545455,0.004545455,4.363636364,3.454545455,3.909090909,3,0.231818182
CARO-1048,1,2014,154430,20276389,37.41201665,-118.4503397,BOATABLE,0,1,0.454545455,0,0.090909091,0,1,0,0.909090909,0,0.431818182,0.290909091,0.022727273,0,0.004545455,0,0.140909091,0.068181818,0,0.045454545,3.454545455,2.454545455,3.454545455,2.454545455,0.431818182
CARO-1050,1,2014,143032,7972445,39.38058823,-121.6330353,BOATABLE,0.090909091,1,0.727272727,0,0,0.181818182,1,0.272727273,0,0.004545455,0.481818182,0.35,0.036363636,0,0,0.009090909,0.127272727,0.068181818,0.013636364,0,3.272727273,2.181818182,3.272727273,2.181818182,0.481818182
CARO-1051,1,2014,143490,2820002,37.58871591,-121.0651033,BOATABLE,1,1,1,0,0,0.090909091,0.909090909,0,0,0.05,0.754545455,0.604545455,0.05,0,0,0.004545455,0.1,0.045454545,0,0,4,2,4,2,0.754545455
CARO-1060,1,2014,154690,8027284,40.02550193,-120.9643969,WADEABLE,1,0.636363636,0.363636364,0,0.636363636,0,0.909090909,1,0.181818182,0.122727273,0.4,0.031818182,0.018181818,0,0.031818182,0,0.245454545,0.045454545,0.140909091,0.009090909,4.727272727,3.090909091,4.727272727,3.090909091,0.4
CAS9-0914,1,2013,10638,22050309,36.96370514,-119.2314147,WADEABLE,0,0.090909091,0.909090909,0,1,0.363636364,1,0.454545455,0.818181818,0,0.322727273,0.004545455,0.063636364,0,0.086363636,0.036363636,0.318181818,0.068181818,0.022727273,0.040909091,4.636363637,4.545454546,4.636363637,4.545454546,0.322727273
CAS9-0914,2,2013,11098,22050309,36.96370514,-119.2314147,WADEABLE,0,0.090909091,0.909090909,0,0.909090909,0.454545455,1,0.454545455,0.363636364,0,0.281818182,0.004545455,0.081818182,0,0.045454545,0.022727273,0.277272727,0.068181818,0.040909091,0.018181818,4.181818183,4.090909092,4.181818183,4.090909092,0.281818182
CAS9-0915,1,2013,10749,8245680,40.80247233,-122.9300163,WADEABLE,0,0.090909091,0.909090909,0.090909091,0.272727273,0.454545455,0.545454545,0.636363636,0,0,0.186363636,0.004545455,0.063636364,0.004545455,0.013636364,0.040909091,0.177272727,0.027272727,0.031818182,0,3,2.909090909,2.909090909,2.818181818,0.181818183
CAS9-0916,1,2013,10758,8063401,39.4667372,-120.9644497,WADEABLE,0.727272727,0.818181818,0,0,0.818181818,0,1,1,0.090909091,0.090909091,0.440909091,0.040909091,0,0,0.040909091,0,0.309090909,0.122727273,0.140909091,0.004545455,4.454545454,2.909090909,4.454545454,2.909090909,0.440909092
CAS9-0916,2,2013,11483,8063401,39.4667372,-120.9644497,WADEABLE,0.727272727,0.181818182,0.545454545,0,0.545454545,0,0.818181818,0.818181818,0.090909091,0.072727273,0.368181818,0.009090909,0.027272727,0,0.027272727,0,0.286363636,0.095454545,0.131818182,0.004545455,3.727272726,2.818181817,3.727272726,2.818181817,0.368181818
CAS9-0917,1,2013,11770,8020478,40.21900408,-121.9974197,WADEABLE,0.545454545,0,0.545454545,0,0.818181818,0.181818182,0.909090909,1,0.090909091,0.045454545,0.477272727,0,0.045454545,0,0.040909091,0.009090909,0.431818182,0.136363636,0.195454545,0.004545455,4.09090909,3.545454545,4.09090909,3.545454545,0.477272726
CAS9-0918,1,2013,11393,8028376,39.90521376,-121.0465597,WADEABLE,0,0.090909091,1,0,0.818181818,0.363636364,0.818181818,1,0.090909091,0,0.372727273,0.004545455,0.104545455,0,0.040909091,0.036363636,0.368181818,0.040909091,0.140909091,0.004545455,4.181818182,4.090909091,4.181818182,4.090909091,0.372727274
CAS9-0919,1,2013,11678,8915047,38.27112925,-119.3316508,WADEABLE,0,0.727272727,0.909090909,0,1,0.272727273,1,0.181818182,0.545454545,0,0.629545455,0.090909091,0.063636364,0,0.05,0.05,0.538636364,0.320454545,0.009090909,0.045454545,4.636363636,3.909090909,4.636363636,3.909090909,0.629545454
CAS9-0920,1,2013,10978,8317019,40.72400294,-124.1173927,WADEABLE,0,0,1,0,0.090909091,0.454545455,0.545454545,0,0.363636364,0,0.25,0,0.159090909,0,0.004545455,0.040909091,0.25,0.027272727,0,0.018181818,2.454545455,2.454545455,2.454545455,2.454545455,0.25
CAS9-0921,1,2013,10805,8257773,41.31835724,-123.0505146,WADEABLE,0,0.090909091,1,0,0.272727273,0.272727273,0.636363636,1,0,0,0.525,0.004545455,0.086363636,0,0.013636364,0.031818182,0.520454545,0.05,0.338636364,0,3.272727273,3.181818182,3.272727273,3.181818182,0.525000001
CAS9-0923,1,2014,142641,8058193,39.59862885,-120.9971607,WADEABLE,0.090909091,0.727272727,0.818181818,0,0.818181818,0.272727273,0.818181818,0.727272727,0,0.004545455,0.443181818,0.036363636,0.040909091,0,0.040909091,0.013636364,0.402272727,0.113636364,0.193181818,0,4.272727272,3.454545454,4.272727272,3.454545454,0.443181819
CAS9-0924,1,2013,11679,20275095,37.56388064,-118.7547913,WADEABLE,0,0.272727273,1,0,1,0.363636364,0.909090909,0.909090909,0.545454545,0,0.504545455,0.013636364,0.195454545,0,0.05,0.054545455,0.490909091,0.1,0.063636364,0.027272727,5,4.727272727,5,4.727272727,0.504545455
CAS9-0925,1,2013,11179,1669885,38.06906649,-122.5344472,WADEABLE,1,0.727272727,0.727272727,0.090909091,0.727272727,0.272727273,1,0,0.272727273,0.331818182,0.770454545,0.163636364,0.054545455,0.004545455,0.036363636,0.013636364,0.270454545,0.152272727,0,0.013636364,4.818181818,3.090909091,4.727272727,3,0.765909092
CAS9-0926,1,2013,10966,22226990,41.64846253,-124.0884502,WADEABLE,0,0,0.909090909,0,0.090909091,0.545454545,0.272727273,0.272727273,0.090909091,0,0.218181818,0,0.081818182,0,0.004545455,0.081818182,0.218181818,0.013636364,0.031818182,0.004545455,2.181818182,2.181818182,2.181818182,2.181818182,0.21818182
CAS9-0927,1,2013,11482,2769334,40.07704425,-121.5625018,WADEABLE,0.272727273,0.181818182,0.818181818,0,0.909090909,0.272727273,1,1,0.909090909,0.013636364,0.359090909,0.009090909,0.040909091,0,0.045454545,0.031818182,0.336363636,0.05,0.122727273,0.045454545,5.363636364,4.909090909,5.363636364,4.909090909,0.359090909
CAS9-0928,1,2013,11180,8271877,38.83027731,-122.9060675,WADEABLE,1,0.454545455,0.727272727,0,0.727272727,0.090909091,0.727272727,0.909090909,0,0.279545455,0.606818182,0.040909091,0.036363636,0,0.036363636,0.004545455,0.286363636,0.054545455,0.154545455,0,4.636363636,3.181818181,4.636363636,3.181818181,0.606818183
CAS9-0929,1,2013,10918,8285292,40.10650954,-123.793817,WADEABLE,0,0,0.727272727,0,0.090909091,0.090909091,0.272727273,0.272727273,0.272727273,0,0.122727273,0,0.054545455,0,0.004545455,0.004545455,0.122727273,0.013636364,0.013636364,0.031818182,1.727272728,1.727272728,1.727272728,1.727272728,0.122727275
CAS9-0930,1,2013,10751,8064197,39.2998874,-120.9695012,WADEABLE,0,0.090909091,1,0,1,0,0.818181818,0.727272727,0.454545455,0,0.259090909,0.004545455,0.05,0,0.05,0,0.254545455,0.059090909,0.072727273,0.022727273,4.090909091,4,4.090909091,4,0.25909091
CASS-1181,1,2014,140780,20196232,38.73232344,-120.4783968,WADEABLE,0.272727273,0.727272727,0.636363636,0.181818182,0.727272727,0.545454545,0.818181818,0.818181818,0.181818182,0.013636364,0.55,0.054545455,0.05,0.131818182,0.036363636,0.027272727,0.35,0.095454545,0.131818182,0.009090909,4.909090908,3.909090908,4.727272726,3.727272726,0.418181818
CASS-1183,1,2014,147700,8246442,40.63704474,-122.7464969,WADEABLE,0,1,0.909090909,0,0.818181818,0.454545455,1,0,0.909090909,0,0.934090909,0.3,0.154545455,0,0.077272727,0.077272727,0.634090909,0.243181818,0,0.081818182,5.090909091,4.090909091,5.090909091,4.090909091,0.934090909
CASS-1215,1,2014,139581,15033591,38.97274548,-121.2914613,WADEABLE,0.818181818,0.181818182,0.818181818,0,1,0.272727273,0.727272727,0,0.636363636,0.059090909,0.240909091,0.009090909,0.040909091,0,0.05,0.013636364,0.172727273,0.036363636,0,0.031818182,4.454545454,3.454545454,4.454545454,3.454545454,0.240909091
CASS-1226,1,2014,140490,22047753,37.11440822,-119.1692791,WADEABLE,0.909090909,0.818181818,1,0,0.727272727,0.181818182,0.909090909,1,0.090909091,0.118181818,0.584090909,0.040909091,0.05,0,0.036363636,0.027272727,0.425,0.045454545,0.261363636,0.004545455,5.636363636,3.909090909,5.636363636,3.909090909,0.584090908
CASS-1248,1,2014,142320,8058013,39.6610639,-120.8893174,WADEABLE,0.545454545,0.9,1,0,0.909090909,0.2,1,0.727272727,0,0.027272727,0.495454545,0.065,0.05,0,0.045454545,0.01,0.403181818,0.225,0.072727273,0,5.281818181,3.836363636,5.281818181,3.836363636,0.495454545
CASS-1271,1,2014,145060,17053944,38.58011913,-119.8887151,WADEABLE,0,0.818181818,0.818181818,0,0.909090909,0.090909091,1,1,0.363636364,0,0.52,0.040909091,0.040909091,0,0.045454545,0.004545455,0.479090909,0.2,0.17,0.018181818,5,4.181818182,5,4.181818182,0.52
CASS-1275,1,2014,148501,7961193,41.29988802,-122.1187885,WADEABLE,0.454545455,0,0.909090909,0,0.454545455,0.545454545,0.636363636,0.363636364,0.363636364,0.095454545,0.488636364,0,0.172727273,0,0.022727273,0.045454545,0.393181818,0.079545455,0.054545455,0.018181818,3.727272728,3.272727273,3.727272728,3.272727273,0.488636364
