nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingHabitatCat,GrazingHabitatWs
nrsa0809,11598,NRS_NH-10083,FW08NH020,1,2008,44.87331,-71.52952,4592867,5765.133733,3898.299852
nrsa0809,11564,NRS_NJ-10008,FW08NJ002,1,2008,40.81494,-75.04027,2587891,12547.75236,11368.68389
nrsa0809,11569,NRS_NJ-10015,FW08NJ008,1,2008,41.25012,-74.85555,4151692,887.6437786,6879.007529
nrsa0809,11570,NRS_NJ-10016,FW08NJ009,1,2008,40.33696,-74.93851,2590217,3632.254373,6954.40347
nrsa0809,11575,NRS_NJ-10025,FW08NJ019,1,2008,41.09547,-74.14833,6245648,2828.640974,4159.325366
nrsa0809,11576,NRS_NJ-10026,FW08NJ021,1,2008,40.62462,-74.47444,9513050,5718.73993,5718.73993
nrsa0809,12076,NRS_NM-10037,FW08NM001,1,2008,35.97105,-106.605,17825906,1352.086735,1329.429398
nrsa0809,12077,NRS_NM-10046,FW08NM002,1,2008,36.59768,-106.5009,17844562,12536.11296,9271.592514
nrsa0809,12078,NRS_NM-10029,FW08NM003,1,2008,36.4358,-105.2366,20059534,7829.082742,12525.60511
nrsa0809,12083,NRS_NM-10062,FW08NM013,1,2008,35.37707,-104.5056,20039912,11840.47647,19571.06209
nrsa0809,NA,NRS_NM-10067,FW08NM018,1,2008,32.36055,-104.1852,22460201,8289.245907,16075.49685
nrsa0809,12090,NRS_NM-10074,FW08NM025,1,2008,35.24331,-104.9109,20817334,18252.25855,16115.25365
nrsa0809,12106,NRS_NM-10102,FW08NM070,1,2008,36.78331,-108.1187,17015697,10918.37161,8114.358004
nrsa0809,10854,NRS_NV-10003,FW08NV003,1,2008,40.31658,-116.9015,11174355,8772.930832,6755.515723
nrsa0809,10858,NRS_NV-10117,FW08NV004,1,2008,40.90311,-115.2243,10787024,15773.07557,15275.76451
nrsa0809,10872,NRS_NV-10076,FW08NV005,1,2008,39.21793,-117.0595,10693689,10203.39198,4260.160605
nrsa0809,10875,NRS_NV-10163,FW08NV006,1,2008,41.41767,-116.0343,23335952,3988.63907,3556.684333
nrsa0809,10876,NRS_NV-10014,FW08NV008,1,2008,41.71522,-115.229,23198686,24787.75353,6144.959482
nrsa0809,10885,NRS_NV-10070,FW08NV009,1,2008,38.32751,-114.2775,20594352,2335.376623,1729.773756
nrsa0809,10886,NRS_NV-10174,FW08NV010,1,2008,41.80682,-115.7046,23287531,6792.61475,7085.917507
nrsa0809,10887,NRS_NV-10056,FW08NV011,1,2008,41.21399,-116.3987,11187793,23753.75723,17666.50159
nrsa0809,10888,NRS_NV-10120,FW08NV012,1,2008,41.92147,-119.4433,24061295,2330.597826,2423.058183
nrsa0809,10890,NRS_NV-10281,FW08NV015,1,2008,41.01579,-116.0833,10774418,14078.85494,15362.09983
nrsa0809,10893,NRS_NV-10285,FW08NV019,1,2008,40.70241,-116.5235,11206810,15626.12267,20645.04635
nrsa0809,10896,NRS_NV-10288,FW08NV022,1,2008,41.7718,-117.806,11851079,19734.18846,17359.31028
nrsa0809,10897,NRS_NV-10292,FW08NV026,1,2008,41.39736,-117.4647,11139018,14563.66146,19791.94512
nrsa0809,10898,NRS_NV-10294,FW08NV028,1,2008,41.40884,-118.9109,11281846,14179.9803,14799.68279
nrsa0809,10901,NRS_NV-10298,FW08NV032,1,2008,36.64174,-114.5318,20624320,3895.773973,4000.034464
nrsa0809,10918,NRS_NV-10299,FW08NV033,1,2008,38.85858,-115.6673,11390644,25931.11524,22346.26638
nrsa0809,10922,NRS_NV-10300,FW08NV034,1,2008,40.91003,-117.9097,11154545,15038.93029,19852.40213
nrsa0809,10926,NRS_NV-10301,FW08NV035,1,2008,40.686,-116.7625,11208384,6746.004327,21314.03462
nrsa0809,10928,NRS_NV-10304,FW08NV038,1,2008,41.99575,-117.7707,11848891,37645.06839,17359.90869
nrsa0809,10979,NRS_NV-10305,FW08NV039,1,2008,41.77125,-117.383,11135436,15123.24106,11087.62689
nrsa0809,10978,NRS_NV-10307,FW08NV041,1,2008,41.3204,-115.6571,10762675,10940.4388,24551.13264
nrsa0809,10951,NRS_NV-10315,FW08NV049,1,2008,38.85055,-116.6049,11125011,763.408667,763.408667
nrsa0809,10956,NRS_NV-10316,FW08NV050,1,2008,40.41024,-118.3154,11157333,15627.00449,19847.81505
nrsa0809,10962,NRS_NV-10317,FW08NV051,1,2008,40.64966,-116.779,11207100,43437.5,20606.86711
nrsa0809,10963,NRS_NV-10319,FW08NV053,1,2008,41.95777,-115.8638,23287029,5906.809961,5906.809961
nrsa0809,10964,NRS_NV-10320,FW08NV054,1,2008,41.27385,-118.4606,11851763,11402.131,11402.131
nrsa0809,10965,NRS_NV-10322,FW08NV056,1,2008,39.20075,-119.6299,11432215,12733.75994,9172.156621
nrsa0809,10971,NRS_NV-10323,FW08NV057,1,2008,41.13162,-115.4998,10763433,40632.91139,23745.97352
nrsa0809,10973,NRS_NV-10324,FW08NV058,1,2008,40.78824,-117.0442,11203330,42269.61771,21126.03778
nrsa0809,10990,NRS_NV-10329,FW08NV063,1,2008,40.39495,-116.1207,11227624,9473.199835,19265.63718
nrsa0809,10991,NRS_NV-10331,FW08NV065,1,2008,38.78148,-117.3402,11179295,955.0786153,815.2449403
nrsa0809,10992,NRS_NV-10332,FW08NV066,1,2008,40.69721,-118.1007,946040194,20488.57676,19820.634
nrsa0809,11740,NRS_NY-10025,FW08NY002,1,2008,44.58851,-74.80835,15455920,6579.939431,6579.939431
nrsa0809,15535,NRS_NY-10008,FW08NY003,1,2008,42.96007,-75.78861,22026450,16071.40263,16071.40263
nrsa0809,11743,NRS_NY-10012,FW08NY004,1,2008,44.73815,-73.4766,9521357,12582.50832,12582.50832
nrsa0809,11747,NRS_NY-10017,FW08NY008,1,2008,42.60528,-73.47988,6185902,7535.587282,7445.92769
nrsa0809,11750,NRS_NY-10009,FW08NY014,1,2008,44.31879,-74.52344,15466705,9670.043996,8661.296813
nrsa0809,11751,NRS_NY-10031,FW08NY015,1,2008,42.50112,-74.43891,3246788,4473.468455,4473.468455
nrsa0809,11764,NRS_NY-10028,FW08NY016,1,2008,41.56287,-73.8456,6212224,13112.7977,11302.50199
nrsa0809,11789,NRS_NY-10071,FW08NY050,1,2008,43.3045,-76.3977,21972796,8431.493455,12295.82535
nrsa0809,12426,NRS_OH-10011,FW08OH003,1,2008,40.80568,-81.38993,19388310,2706.745538,5628.93657
nrsa0809,12427,NRS_OH-10012,FW08OH004,1,2008,39.74753,-82.77873,5217151,18047.89658,18047.89658
nrsa0809,12428,NRS_OH-10009,FW08OH005,1,2008,40.06408,-82.53392,15363363,13036.37072,18014.94159
nrsa0809,12437,NRS_OH-10020,FW08OH007,1,2008,41.51665,-81.22318,9858973,12090.9863,11714.41838
nrsa0809,12450,NRS_OH-10054,FW08OH031,1,2008,39.69271,-84.23254,3883720,1746.140479,13998.26579
nrsa0809,12454,NRS_OH-10055,FW08OH032,1,2008,40.515,-83.02567,5212175,14740.14221,16854.71089
nrsa0809,12452,NRS_OH-10056,FW08OH033,1,2008,40.3946,-82.50344,15401056,12385.94803,17197.77588
nrsa0809,12453,NRS_OH-10058,FW08OH035,1,2008,39.97683,-84.17017,3985854,3325.472238,14767.69411
nrsa0809,12276,NRS_OH-10061,FW08OH038,1,2008,41.45313,-81.82335,15594599,1398.177589,10130.22564
nrsa0809,13070,NRS_OK-10024,FW08OK002,1,2008,35.80399,-96.48335,535655,18904.64037,20746.26273
nrsa0809,13059,NRS_OK-10040,FW08OK007,1,2008,35.53755,-96.31584,538279,22752.44755,15329.67072
nrsa0809,13060,NRS_OK-10037,FW08OK010,1,2008,36.03835,-99.93046,5262424,30648.9688,17987.76656
nrsa0809,13062,NRS_OK-10022,FW08OK011,1,2008,35.04685,-98.30825,683473,11207.67249,18877.81754
nrsa0809,13061,NRS_OK-10031,FW08OK012,1,2008,35.69014,-95.16559,380740,10303.14277,10303.14277
nrsa0809,14415,NRS_OK-10016,FW08OK014,1,2008,36.00645,-97.33118,492724,17971.25995,18980.62905
nrsa0809,13066,NRS_OK-10074,FW08OK044,1,2008,34.92254,-99.1112,559903,26305.24951,22137.23765
nrsa0809,11003,NRS_OR-10205,FW08OR001,1,2008,43.64953,-124.0956,24528218,4656.023166,4981.610163
nrsa0809,11004,NRS_OR-10133,FW08OR002,1,2008,45.36812,-119.4463,23659640,11657.07298,16985.79746
nrsa0809,11005,NRS_OR-10359,FW08OR004,1,2008,44.62319,-119.6383,23824881,11235.70223,9756.826761
nrsa0809,11013,NRS_OR-10202,FW08OR005,1,2008,44.89843,-117.4242,24207875,5673.000642,10513.31276
nrsa0809,11014,NRS_OR-10312,FW08OR006,1,2008,43.8751,-123.5026,23889622,12588.75107,9926.657236
nrsa0809,11016,NRS_OR-10138,FW08OR008,1,2008,45.1145,-116.8564,24224945,791.3140903,791.3140903
nrsa0809,11017,NRS_OR-10306,FW08OR009,1,2008,45.30045,-123.4775,23876833,7005.449878,7005.449878
nrsa0809,11031,NRS_OR-10499,FW08OR035,1,2008,44.80638,-123.973,23880848,17027.20826,9612.378325
nrsa0809,11036,NRS_OR-10508,FW08OR044,1,2008,44.75269,-122.5141,23780491,6722.810377,2885.261128
nrsa0809,11041,NRS_OR-10515,FW08OR051,1,2008,44.31651,-123.2186,23763329,19519.23077,4718.123329
nrsa0809,11044,NRS_OR-10518,FW08OR054,1,2008,42.46828,-124.3453,23940179,4978.173424,6045.623859
nrsa0809,11045,NRS_OR-10522,FW08OR058,1,2008,44.14641,-122.577,23772873,5272.645333,2428.842488
nrsa0809,11047,NRS_OR-10523,FW08OR059,1,2008,43.57753,-123.5017,24526820,8721.232563,5686.2523
nrsa0809,11053,NRS_OR-10524,FW08OR060,1,2008,44.77924,-122.8165,23780461,23448.27586,3569.998803
nrsa0809,12406,NRS_PA-10022,FW08PA001,1,2008,41.86286,-75.51341,8088885,11874.59184,10415.47277
nrsa0809,12408,NRS_PA-10034,FW08PA005,1,2008,40.86922,-76.08339,2604777,2051.313907,3691.500048
nrsa0809,12410,NRS_PA-10046,FW08PA018,1,2008,39.84771,-76.13974,4725099,19209.71203,19209.71203
nrsa0809,12414,NRS_PA-10067,FW08PA039,1,2008,41.37243,-77.42404,8145208,4515.184252,3969.881061
nrsa0809,12756,NRS_IA-10101,FW08RIA9037,1,2008,40.83458,-93.85994,5136677,4614.63365,12931.83698
nrsa0809,12754,NRS_IA-10102,FW08RIA9038,1,2008,40.60777,-91.68336,4997861,4103.634361,10428.19515
nrsa0809,12755,NRS_IA-10103,FW08RIA9060,1,2008,40.58214,-94.14788,5104956,1073.719952,11512.18609
nrsa0809,12194,NRS_IL-10072,FW08RIL2AK07,1,2008,37.50634,-88.53684,11866612,972.6845435,968.6503844
nrsa0809,12183,NRS_IL-10073,FW08RIL2CA08,1,2008,38.59037,-88.74803,10422442,10790.97052,12791.19749
nrsa0809,12184,NRS_IL-10074,FW08RIL2DJE02,1,2008,40.65779,-90.23153,13585476,9613.393073,11526.11827
nrsa0809,12186,NRS_IL-10075,FW08RIL2ICE01,1,2008,37.51603,-89.38047,5089716,877.4030289,800.3809216
nrsa0809,12185,NRS_IL-10076,FW08RIL9002,1,2008,41.20811,-88.00207,13439281,7661.488634,12486.70372
nrsa0809,11254,NRS_IN-10053,FW08RIN9035,1,2008,39.01349,-85.50107,18450053,4990.587326,5704.201107
nrsa0809,11255,NRS_IN-10054,FW08RIN9046,1,2008,39.83419,-86.6845,18464804,5381.143391,9765.215254
nrsa0809,12758,NRS_KS-10088,FW08RKS9002,1,2008,38.4925,-96.58333,20906127,9036.809221,26636.37085
nrsa0809,12759,NRS_KS-10089,FW08RKS9003,1,2008,39.73791,-101.8769,11700806,14446.05034,16394.25667
nrsa0809,12805,NRS_KS-10090,FW08RKS9777,1,2008,39.10656,-96.60644,18841300,6488.278226,2594.496848
nrsa0809,12761,NRS_KS-10091,FW08RKS9888,1,2008,39.54455,-95.73113,745529,13629.57746,15132.25762
nrsa0809,12762,NRS_KS-10092,FW08RKS9999,1,2008,39.08721,-95.29023,3729225,9529.834283,9718.056178
nrsa0809,12398,NRS_LA-10189,FW08RLA900,1,2008,30.30791,-93.11349,15088127,8290.238234,13648.63886
nrsa0809,11259,NRS_MI-10091,FW08RMI9002,1,2008,44.26823,-85.9963,12121292,4863.396999,5684.368783
nrsa0809,11258,NRS_MI-10092,FW08RMI9004,1,2008,43.42986,-85.71936,12134842,5744.05571,9033.554538
nrsa0809,11260,NRS_MI-10093,FW08RMI9105,1,2008,44.84533,-84.83292,12116572,1454.971652,4713.180442
nrsa0809,11256,NRS_MI-10094,FW08RMI9106,1,2008,44.59082,-85.07814,904060095,6590.59427,5353.205794
nrsa0809,11257,NRS_MI-10095,FW08RMI9110,1,2008,44.61247,-84.45743,12952968,1142.223558,3182.793513
nrsa0809,12763,NRS_MO-10078,FW08RMO9003,1,2008,36.70941,-90.69671,7522059,3320.689655,10270.43227
nrsa0809,12764,NRS_MO-10079,FW08RMO9006,1,2008,37.87069,-91.92975,7446467,5371.676301,7659.456623
nrsa0809,11972,NRS_ND-10336,FW08RND010456,1,2008,46.25351,-103.9119,9789690,28039.4589,25619.38734
nrsa0809,11971,NRS_ND-10337,FW08RND010458,1,2008,46.89423,-103.5408,14569800,6984.503607,23471.88883
nrsa0809,11974,NRS_ND-10338,FW08RND010460,1,2008,46.77388,-102.4275,16235901,21599.96586,23049.21459
nrsa0809,11962,NRS_ND-10339,FW08RND9033,1,2008,48.83914,-98.00571,14415343,12703.91209,14761.53816
nrsa0809,11963,NRS_ND-10340,FW08RND9138,1,2008,48.82919,-100.0674,14156586,23668.57385,8889.426961
nrsa0809,12765,NRS_NE-10102,FW08RNE9010,1,2008,42.76732,-103.9276,5441900,5042.072541,5042.072541
nrsa0809,12766,NRS_NE-10103,FW08RNE9011,1,2008,42.69058,-103.5487,16100983,1049.76786,5518.998764
nrsa0809,12789,NRS_NE-10104,FW08RNE9022,1,2008,40.11066,-97.05787,4020363,8341.656109,23179.0763
nrsa0809,12788,NRS_NE-10105,FW08RNE9024,1,2008,40.48034,-101.5834,19080501,8448.035814,8448.035814
nrsa0809,12768,NRS_NE-10106,FW08RNE9999,1,2008,42.44966,-103.2627,16068221,15319.76488,15686.23549
nrsa0809,12111,NRS_NM-10109,FW08RNM9001,1,2008,35.95105,-103.6974,20025279,18285.46963,19927.59717
nrsa0809,12112,NRS_NM-10110,FW08RNM9002,1,2008,36.22155,-103.8507,20024071,16806.41457,22400.29857
nrsa0809,12113,NRS_NM-10111,FW08RNM9004,1,2008,36.58844,-103.3148,13859134,19134.6213,21428.94221
nrsa0809,12114,NRS_NM-10113,FW08RNM9030,1,2008,36.17931,-105.8292,17864758,2227.386249,4044.213851
nrsa0809,12115,NRS_NM-10114,FW08RNM9049,1,2008,32.74983,-105.9117,20853647,16614.56696,4872.646339
nrsa0809,12116,NRS_NM-10115,FW08RNM9060,1,2008,36.93109,-105.7357,17863214,4353.766006,8044.934364
nrsa0809,12117,NRS_NM-10120,FW08RNM9081,1,2008,35.32356,-103.9811,20031695,16942.18142,15493.8139
nrsa0809,11733,NRS_NY-10088,FW08RNY9004,1,2008,43.2519,-73.83516,22288391,4470.47591,3768.309436
nrsa0809,11734,NRS_NY-10089,FW08RNY9005,1,2008,44.29785,-75.35973,15493002,9976.447661,6313.197065
nrsa0809,11735,NRS_NY-10091,FW08RNY9007,1,2008,43.23096,-74.18653,22297330,3816.196243,2336.407776
nrsa0809,12424,NRS_OH-10066,FW08ROH9019,1,2008,39.63976,-83.01538,5218065,12882.27753,14988.90191
nrsa0809,12146,NRS_WI-10112,FW08RWI9225,1,2008,42.89707,-88.69354,13296008,7217.600801,11278.94345
nrsa0809,12168,NRS_WI-10113,FW08RWI9226,1,2008,43.00961,-88.83345,13283896,13032.17445,13754.03632
nrsa0809,11878,NRS_SD-10104,FW08SD004,1,2008,43.69678,-102.1639,16071540,10695.82609,19229.96403
nrsa0809,11880,NRS_SD-10012,FW08SD005,1,2008,43.4135,-98.87786,11550378,9054.486539,8636.488097
nrsa0809,11881,NRS_SD-10039,FW08SD009,1,2008,43.52787,-101.7976,16074364,17151.48607,23172.26391
nrsa0809,11882,NRS_SD-10142,FW08SD010,1,2008,45.77107,-101.277,21831213,16894.4178,27310.57296
nrsa0809,11883,NRS_SD-10059,FW08SD012,1,2008,43.28702,-102.8175,16097365,37262.98549,18875.11676
nrsa0809,11884,NRS_SD-10024,FW08SD016,1,2008,45.68732,-101.8395,21831539,26354.44379,24459.78712
nrsa0809,11896,NRS_SD-10020,FW08SD019,1,2008,43.38209,-102.3896,16096497,15895.49034,20552.54269
nrsa0809,11887,NRS_SD-10082,FW08SD020,1,2008,43.82175,-99.45185,11547252,9214.845524,12137.16815
nrsa0809,11888,NRS_SD-10002,FW08SD021,1,2008,44.28504,-103.7937,5458404,4825.486172,4478.277976
nrsa0809,11889,NRS_SD-10081,FW08SD022,1,2008,45.50981,-101.0848,21832875,14186.25201,23238.84168
nrsa0809,11890,NRS_SD-10288,FW08SD025,1,2008,43.78582,-103.0622,14396444,42951.36778,12149.77034
nrsa0809,11897,NRS_SD-10306,FW08SD043,1,2008,45.62072,-102.3782,16187292,28262.53081,25039.19482
nrsa0809,11921,NRS_SD-10320,FW08SD057,1,2008,44.04588,-99.15813,12583589,15372.94332,26379.54189
nrsa0809,11904,NRS_SD-10321,FW08SD058,1,2008,43.4873,-102.4814,16095563,19573.5902,20975.55065
nrsa0809,11920,NRS_SD-10324,FW08SD061,1,2008,43.91601,-99.81949,11530735,21570.55993,20961.3788
nrsa0809,NA,NRS_SD-10326,FW08SD063,1,2008,44.5204,-101.9941,14376633,5436.077849,21807.94141
nrsa0809,12466,NRS_TN-10036,FW08TN002,1,2008,36.37563,-84.25585,14643159,5707.385734,5707.385734
nrsa0809,12468,NRS_TN-10009,FW08TN004,1,2008,36.45873,-82.42142,19754221,19357.14286,11597.04668
nrsa0809,12465,NRS_TN-10006,FW08TN005,1,2008,36.31967,-87.67491,11883580,12612.65857,11237.45218
nrsa0809,12470,NRS_TN-10053,FW08TN006,1,2008,36.52333,-81.95673,19752219,5422.802221,5422.802221
nrsa0809,11703,NRS_TN-10064,FW08TN017,1,2008,36.24613,-89.64035,7470394,4228.799164,14179.00831
nrsa0809,12479,NRS_TN-10065,FW08TN018,1,2008,36.19969,-86.67293,18408586,9807.019438,8705.109846
nrsa0809,12481,NRS_TN-10071,FW08TN024,1,2008,35.06898,-86.96136,19594674,20721.77689,13731.4552
nrsa0809,12482,NRS_TN-10072,FW08TN025,1,2008,35.9016,-87.84313,19503026,15358.49057,13203.44855
nrsa0809,12483,NRS_TN-10074,FW08TN027,1,2008,35.95221,-83.7958,22144762,8568.578821,8012.262352
nrsa0809,12484,NRS_TN-10076,FW08TN029,1,2008,35.76148,-87.49864,19516176,13732.51156,13741.44665
nrsa0809,12486,NRS_TN-10078,FW08TN031,1,2008,36.22267,-82.97199,19484892,26992.30769,13393.0633
nrsa0809,12487,NRS_TN-10082,FW08TN035,1,2008,36.49377,-83.61879,22540552,7299.135881,7299.135881
nrsa0809,11704,NRS_TN-10090,FW08TN049,1,2008,36.07297,-89.68024,7470416,4152.910053,14178.35244
nrsa0809,11708,NRS_TN-10095,FW08TN081,1,2008,36.4729,-89.43741,7470320,9189.165731,14181.17421
nrsa0809,NA,NRS_TN-10096,FW08TN085,1,2008,35.21967,-90.07278,7474808,8993.280018,14182.1203
nrsa0809,11710,NRS_TN-10097,FW08TN097,1,2008,35.67628,-89.93773,7471678,10946.47925,14179.49328
nrsa0809,11711,NRS_TN-10098,FW08TN177,1,2008,35.78381,-89.76312,7471668,6682.943338,14179.80322
nrsa0809,11712,NRS_TN-10099,FW08TN261,1,2008,35.1475,-90.06547,7474818,5753.318648,14183.96589
nrsa0809,11713,NRS_TN-10100,FW08TN285,1,2008,35.02164,-90.23656,7474854,9238.634274,14182.46976
nrsa0809,11139,NRS_TX-10033,FW08TX003,1,2008,30.28719,-98.8956,5785441,7052.572556,8782.32785
nrsa0809,11140,NRS_TX-10051,FW08TX004,1,2008,32.28044,-97.97062,5511974,9538.968837,13387.53549
nrsa0809,16069,NRS_TX-10065,FW08TX005,1,2008,28.36602,-97.56988,5290219,13876.23632,17533.49778
nrsa0809,11144,NRS_TX-10016,FW08TX010,1,2008,30.59756,-98.0699,5778961,11203.16602,9700.244115
nrsa0809,11145,NRS_TX-10019,FW08TX011,1,2008,33.06838,-94.46844,1015993,7992.43114,7667.441694
nrsa0809,12333,NRS_TX-10073,FW08TX013,1,2008,30.95941,-95.83094,1490758,11540.00621,14779.5598
nrsa0809,12334,NRS_TX-10010,FW08TX014,1,2008,31.59065,-98.12717,2578249,14109.37444,13671.73128
nrsa0809,11146,NRS_TX-10059,FW08TX017,1,2008,31.54151,-97.41664,5523904,11694.75845,13164.5025
nrsa0809,12340,NRS_TX-10030,FW08TX019,1,2008,30.61815,-94.29303,1165033,14492.56639,13210.16307
nrsa0809,11151,NRS_TX-10097,FW08TX031,1,2008,30.87366,-97.62101,5588716,16209.37697,16131.99515
nrsa0809,12338,NRS_TX-10113,FW08TX047,1,2008,31.53466,-96.58775,5574915,18078.52134,18078.52134
nrsa0809,12339,NRS_TX-10140,FW08TX088,1,2008,30.51304,-98.51028,5757682,11552.80965,10298.08888
nrsa0809,12243,NRS_UT-10120,FW08UT001,1,2008,41.27422,-112.1539,7913960,1568.105,6852.767661
nrsa0809,12245,NRS_UT-10056,FW08UT003,1,2008,37.55194,-113.4091,14597511,4885.099927,5161.092119
nrsa0809,12247,NRS_UT-10149,FW08UT005,1,2008,38.18237,-111.1541,4900971,543.5021354,1347.954659
nrsa0809,12248,NRS_UT-10119,FW08UT007,1,2008,38.33326,-112.1854,3507383,13150.62104,10514.47252
nrsa0809,12249,NRS_UT-10014,FW08UT008,1,2008,40.89494,-110.4231,3199234,251.4876682,271.4829329
nrsa0809,12250,NRS_UT-10122,FW08UT009,1,2008,37.31865,-113.7169,10023464,5377.443,1670.780782
nrsa0809,12251,NRS_UT-10118,FW08UT010,1,2008,39.36164,-111.0437,4876421,3271.131953,915.9857308
nrsa0809,12252,NRS_UT-10150,FW08UT011,1,2008,41.79783,-113.7102,23176941,26779.10448,14464.62397
nrsa0809,12253,NRS_UT-10018,FW08UT012,1,2008,37.95368,-112.0634,10807265,4621.351628,4281.600178
nrsa0809,12254,NRS_UT-10063,FW08UT013,1,2008,40.66223,-111.1799,10092650,3017.255004,3017.255004
nrsa0809,12257,NRS_UT-10255,FW08UT028,1,2008,41.6246,-111.7299,666156,2623.198679,5603.445998
nrsa0809,12259,NRS_UT-10278,FW08UT051,1,2008,38.37091,-110.7567,4902157,15990.0185,2892.123543
nrsa0809,12260,NRS_UT-10280,FW08UT053,1,2008,38.18736,-112.0947,10806051,12337.36733,9242.752613
nrsa0809,12242,NRS_UT-10281,FW08UT054,1,2008,38.69666,-109.4113,3379071,5696.53327,2208.781067
nrsa0809,12264,NRS_UT-10292,FW08UT067,1,2008,37.85232,-111.4473,3277705,176.23126,247.3558673
nrsa0809,12266,NRS_UT-10298,FW08UT080,1,2008,41.48978,-111.2582,7882406,11029.86374,7639.072591
nrsa0809,12267,NRS_UT-10304,FW08UT099,1,2008,39.9903,-111.0284,3906307,1162.319243,971.7072144
nrsa0809,12294,NRS_VA-10019,FW08VA001,1,2008,37.88508,-79.15866,8539107,2698.27216,2698.27216
nrsa0809,12296,NRS_VA-10067,FW08VA005,1,2008,37.46347,-80.34805,8526555,8859.945504,5355.227949
nrsa0809,12297,NRS_VA-10008,FW08VA006,1,2008,37.15927,-82.16605,1088175,1876.16914,4227.011755
nrsa0809,12290,NRS_VA-10030,FW08VA007,1,2008,37.63334,-78.90303,8546607,4574.479819,7740.107083
nrsa0809,12300,NRS_VA-10045,FW08VA008,1,2008,37.70786,-77.98929,8572603,16641.07425,16641.07425
nrsa0809,12324,NRS_VA-10039,FW08VA010,1,2008,38.20339,-77.63951,8490226,13986.45623,16722.08526
nrsa0809,12307,NRS_VA-10102,FW08VA037,1,2008,37.15941,-80.85783,6908415,8411.013937,7489.142089
nrsa0809,12308,NRS_VA-10107,FW08VA042,1,2008,37.23958,-79.44911,8625173,9983.894449,9659.407332
nrsa0809,12345,NRS_VT-10093,FW08VT001,1,2008,44.28116,-72.45385,4577592,7735.468604,6559.86992
nrsa0809,12346,NRS_VT-10090,FW08VT002,1,2008,44.78315,-72.85898,4590501,4405.557545,5181.296124
nrsa0809,11134,NRS_VT-10095,FW08VT003,1,2008,43.94606,-72.71105,6083515,13221.35371,6093.472049
nrsa0809,11135,NRS_VT-10091,FW08VT004,1,2008,44.80615,-72.13634,4599835,7477.486602,5820.316815
nrsa0809,11136,NRS_VT-10096,FW08VT005,1,2008,44.21421,-72.96547,4577670,5101.363616,4348.681007
nrsa0809,12351,NRS_VT-10103,FW08VT011,1,2008,44.48913,-73.14832,4578832,4992.472955,5567.669421
nrsa0809,12354,NRS_VT-10106,FW08VT014,1,2008,44.42187,-73.01538,4578848,4571.005569,5505.52073
nrsa0809,12355,NRS_VT-10108,FW08VT016,1,2008,43.65977,-72.33974,6086593,3043.190107,6298.693217
nrsa0809,12356,NRS_VT-10110,FW08VT018,1,2008,44.31823,-72.72694,4578132,3469.392275,5850.183907
nrsa0809,12357,NRS_VT-10114,FW08VT022,1,2008,42.93002,-72.60988,10103928,5245.293869,6392.305754
nrsa0809,15484,NRS_WA-10004,FW08WA001,1,2008,48.66937,-118.5003,23053605,2658.890602,2658.890602
nrsa0809,12497,NRS_WA-10152,FW08WA005,1,2008,46.20887,-121.7939,24242137,1167.304376,1945.805687
nrsa0809,15839,NRS_WA-10164,FW08WA006,1,2008,47.93448,-120.3067,23074337,2162.133371,2532.561475
nrsa0809,12359,NRS_WA-10206,FW08WA007,1,2008,47.46288,-120.6611,23081454,2934.881495,2967.049928
nrsa0809,12499,NRS_WA-10338,FW08WA028,1,2008,47.50383,-119.2924,23097070,12880.49467,6499.15957
nrsa0809,15844,NRS_WA-10350,FW08WA040,1,2008,47.67982,-117.2172,947010233,6179.534242,5002.07555
nrsa0809,12157,NRS_WI-10061,FW08WI031,1,2008,44.74817,-91.1514,13098604,13960.71074,13712.04904
nrsa0809,12169,NRS_WI-10066,FW08WI036,1,2008,45.0796,-88.62394,9027987,8709.71893,7278.305133
nrsa0809,12171,NRS_WI-10070,FW08WI040,1,2008,45.66598,-91.17972,13123024,12950.95885,7869.549677
nrsa0809,NA,NRS_WI-10084,FW08WI054,1,2008,43.30777,-90.85485,13625743,17841.65436,7883.282711
nrsa0809,12180,NRS_WI-10085,FW08WI055,1,2008,46.60641,-90.68854,1813331,15493.44458,9571.685348
nrsa0809,12543,NRS_WV-10018,FW08WV006,1,2008,39.13143,-81.34434,19414571,6564.701406,7812.477777
nrsa0809,NA,NRS_WV-10022,FW08WV010,1,2008,39.39873,-81.41908,15434062,9794.865259,8901.770679
nrsa0809,12556,NRS_WV-10025,FW08WV013,1,2008,38.32992,-81.58527,6925255,1905.142553,6694.015322
nrsa0809,12557,NRS_WV-10026,FW08WV014,1,2008,38.81709,-82.10041,19314616,6068.181818,6439.8335
nrsa0809,12558,NRS_WV-10034,FW08WV022,1,2008,39.21058,-81.15284,19414149,7500.780488,8359.775806
nrsa0809,12569,NRS_WV-10035,FW08WV023,1,2008,39.4783,-80.88022,15431946,9527.241512,6435.97719
